order_item_id,order_id,product_id,quantity,unit_price,line_total,item_status,ship_date,delivered_date,canceled_date,date_created,date_updated
6375,1398,4970,2,10.21,20.42,Delivered,"2024-06-23 00:00:00","2024-06-28 00:00:00",NULL,"2024-06-21 00:00:00","2026-04-16 11:56:30"
6376,1398,5947,1,8.01,8.01,Shipped,"2024-06-22 00:00:00",NULL,NULL,"2024-06-21 00:00:00","2026-04-16 11:56:30"
6377,1398,4685,3,15.20,45.60,Delivered,"2024-06-22 00:00:00","2024-06-27 00:00:00",NULL,"2024-06-21 00:00:00","2026-04-16 11:56:30"
6378,1398,1806,1,10.11,10.11,Delivered,"2024-06-24 00:00:00","2024-06-26 00:00:00",NULL,"2024-06-21 00:00:00","2026-04-16 11:56:30"
6379,1398,6305,4,14.72,58.88,Delivered,"2024-06-22 00:00:00","2024-06-24 00:00:00",NULL,"2024-06-21 00:00:00","2026-04-16 11:56:30"
6380,1398,3258,2,11.69,23.38,Shipped,"2024-06-23 00:00:00",NULL,NULL,"2024-06-21 00:00:00","2026-04-16 11:56:30"
6381,1399,3101,5,23.70,118.50,Delivered,"2025-06-13 00:00:00","2025-06-16 00:00:00",NULL,"2025-06-12 00:00:00","2026-04-16 11:56:30"
6382,1399,4848,1,8.68,8.68,Delivered,"2025-06-13 00:00:00","2025-06-18 00:00:00",NULL,"2025-06-12 00:00:00","2026-04-16 11:56:30"
6383,1399,629,2,6.22,12.44,Delivered,"2025-06-15 00:00:00","2025-06-20 00:00:00",NULL,"2025-06-12 00:00:00","2026-04-16 11:56:30"
6384,1399,6732,2,10.28,20.56,Delivered,"2025-06-14 00:00:00","2025-06-15 00:00:00",NULL,"2025-06-12 00:00:00","2026-04-16 11:56:30"
6385,1399,8289,2,9.38,18.76,Canceled,NULL,NULL,"2025-06-12 00:00:00","2025-06-12 00:00:00","2026-04-17 10:29:05"
6386,1399,8593,2,5.24,10.48,Delivered,"2025-06-13 00:00:00","2025-06-15 00:00:00",NULL,"2025-06-12 00:00:00","2026-04-16 11:56:30"
6387,1399,5485,2,19.31,38.62,Delivered,"2025-06-14 00:00:00","2025-06-17 00:00:00",NULL,"2025-06-12 00:00:00","2026-04-16 11:56:30"
6388,1400,8129,5,14.27,71.35,Shipped,"2021-05-08 00:00:00",NULL,NULL,"2021-05-06 00:00:00","2026-04-16 11:56:30"
6389,1400,7212,1,13.26,13.26,Delivered,"2021-05-09 00:00:00","2021-05-13 00:00:00",NULL,"2021-05-06 00:00:00","2026-04-16 11:56:30"
6390,1400,3463,3,12.50,37.50,Shipped,"2021-05-08 00:00:00",NULL,NULL,"2021-05-06 00:00:00","2026-04-16 11:56:30"
6391,1401,4702,1,15.82,15.82,Delivered,"2025-04-20 00:00:00","2025-04-24 00:00:00",NULL,"2025-04-19 00:00:00","2026-04-16 11:56:30"
6392,1401,1107,1,15.20,15.20,Delivered,"2025-04-21 00:00:00","2025-04-23 00:00:00",NULL,"2025-04-19 00:00:00","2026-04-16 11:56:30"
6393,1401,5408,4,27.13,108.52,Delivered,"2025-04-22 00:00:00","2025-04-23 00:00:00",NULL,"2025-04-19 00:00:00","2026-04-16 11:56:30"
6394,1401,7268,2,5.67,11.34,Delivered,"2025-04-21 00:00:00","2025-04-25 00:00:00",NULL,"2025-04-19 00:00:00","2026-04-16 11:56:30"
6395,1401,7186,5,17.55,87.75,Delivered,"2025-04-20 00:00:00","2025-04-23 00:00:00",NULL,"2025-04-19 00:00:00","2026-04-16 11:56:30"
6396,1401,9479,4,3.06,12.24,Delivered,"2025-04-22 00:00:00","2025-04-23 00:00:00",NULL,"2025-04-19 00:00:00","2026-04-16 11:56:30"
6397,1401,2466,2,14.75,29.50,Delivered,"2025-04-22 00:00:00","2025-04-23 00:00:00",NULL,"2025-04-19 00:00:00","2026-04-16 11:56:30"
6398,1402,6252,2,10.38,20.76,Canceled,NULL,NULL,"2024-08-11 00:00:00","2024-08-11 00:00:00","2026-04-17 10:29:05"
6399,1402,3396,5,18.03,90.15,Delivered,"2024-08-14 00:00:00","2024-08-16 00:00:00",NULL,"2024-08-11 00:00:00","2026-04-16 11:56:30"
6400,1402,9911,1,9.24,9.24,Delivered,"2024-08-12 00:00:00","2024-08-14 00:00:00",NULL,"2024-08-11 00:00:00","2026-04-16 11:56:30"
6401,1402,642,2,10.78,21.56,Delivered,"2024-08-13 00:00:00","2024-08-18 00:00:00",NULL,"2024-08-11 00:00:00","2026-04-16 11:56:30"
6402,1402,3778,5,4.54,22.70,Shipped,"2024-08-14 00:00:00",NULL,NULL,"2024-08-11 00:00:00","2026-04-16 11:56:30"
6403,1402,4291,3,8.36,25.08,Delivered,"2024-08-14 00:00:00","2024-08-18 00:00:00",NULL,"2024-08-11 00:00:00","2026-04-16 11:56:30"
6404,1402,1738,4,11.52,46.08,Shipped,"2024-08-14 00:00:00",NULL,NULL,"2024-08-11 00:00:00","2026-04-16 11:56:30"
6405,1403,4885,1,2.64,2.64,Shipped,"2025-10-15 00:00:00",NULL,NULL,"2025-10-12 00:00:00","2026-04-16 11:56:30"
6406,1403,5462,1,9.37,9.37,Delivered,"2025-10-14 00:00:00","2025-10-19 00:00:00",NULL,"2025-10-12 00:00:00","2026-04-16 11:56:30"
6407,1403,9963,1,6.82,6.82,Delivered,"2025-10-15 00:00:00","2025-10-20 00:00:00",NULL,"2025-10-12 00:00:00","2026-04-16 11:56:30"
6408,1403,6582,5,5.49,27.45,Canceled,NULL,NULL,"2025-10-12 00:00:00","2025-10-12 00:00:00","2026-04-17 10:29:05"
6409,1403,2953,3,12.22,36.66,Delivered,"2025-10-15 00:00:00","2025-10-16 00:00:00",NULL,"2025-10-12 00:00:00","2026-04-16 11:56:30"
6410,1403,8520,1,7.60,7.60,Delivered,"2025-10-15 00:00:00","2025-10-19 00:00:00",NULL,"2025-10-12 00:00:00","2026-04-16 11:56:30"
6411,1404,6590,5,11.17,55.85,Shipped,"2024-09-26 00:00:00",NULL,NULL,"2024-09-25 00:00:00","2026-04-16 11:56:30"
6412,1404,2109,4,2.81,11.24,Delivered,"2024-09-28 00:00:00","2024-10-03 00:00:00",NULL,"2024-09-25 00:00:00","2026-04-16 11:56:30"
6413,1404,9367,1,4.94,4.94,Delivered,"2024-09-28 00:00:00","2024-10-01 00:00:00",NULL,"2024-09-25 00:00:00","2026-04-16 11:56:30"
6414,1404,6031,1,2.70,2.70,Delivered,"2024-09-27 00:00:00","2024-10-02 00:00:00",NULL,"2024-09-25 00:00:00","2026-04-16 11:56:30"
6415,1404,2564,1,8.81,8.81,Delivered,"2024-09-26 00:00:00","2024-09-28 00:00:00",NULL,"2024-09-25 00:00:00","2026-04-16 11:56:30"
6416,1404,8639,2,2.01,4.02,Delivered,"2024-09-26 00:00:00","2024-09-29 00:00:00",NULL,"2024-09-25 00:00:00","2026-04-16 11:56:30"
6417,1404,1285,4,19.17,76.68,Delivered,"2024-09-27 00:00:00","2024-10-02 00:00:00",NULL,"2024-09-25 00:00:00","2026-04-16 11:56:30"
6418,1404,7714,2,5.86,11.72,Delivered,"2024-09-28 00:00:00","2024-09-30 00:00:00",NULL,"2024-09-25 00:00:00","2026-04-16 11:56:30"
6419,1405,3222,1,3.60,3.60,Delivered,"2024-10-30 00:00:00","2024-11-01 00:00:00",NULL,"2024-10-28 00:00:00","2026-04-16 11:56:30"
6420,1405,6589,4,7.78,31.12,Delivered,"2024-10-30 00:00:00","2024-10-31 00:00:00",NULL,"2024-10-28 00:00:00","2026-04-16 11:56:30"
6421,1406,4453,2,30.15,60.30,Shipped,"2026-04-14 00:00:00",NULL,NULL,"2026-04-13 00:00:00","2026-04-16 11:56:30"
6422,1407,5936,1,1.69,1.69,Delivered,"2025-10-15 00:00:00","2025-10-19 00:00:00",NULL,"2025-10-14 00:00:00","2026-04-16 11:56:30"
6423,1407,4878,1,2.55,2.55,Delivered,"2025-10-15 00:00:00","2025-10-19 00:00:00",NULL,"2025-10-14 00:00:00","2026-04-16 11:56:30"
6424,1407,4822,5,9.55,47.75,Delivered,"2025-10-17 00:00:00","2025-10-19 00:00:00",NULL,"2025-10-14 00:00:00","2026-04-16 11:56:30"
6425,1407,9360,5,8.83,44.15,Delivered,"2025-10-16 00:00:00","2025-10-21 00:00:00",NULL,"2025-10-14 00:00:00","2026-04-16 11:56:30"
6426,1408,3664,3,15.15,45.45,Delivered,"2025-12-10 00:00:00","2025-12-15 00:00:00",NULL,"2025-12-07 00:00:00","2026-04-16 11:56:30"
6427,1408,8715,1,1.79,1.79,Delivered,"2025-12-08 00:00:00","2025-12-10 00:00:00",NULL,"2025-12-07 00:00:00","2026-04-16 11:56:30"
6428,1408,5213,3,9.90,29.70,Canceled,NULL,NULL,"2025-12-09 00:00:00","2025-12-07 00:00:00","2026-04-17 10:29:05"
6429,1409,4255,5,26.79,133.95,Delivered,"2023-09-15 00:00:00","2023-09-17 00:00:00",NULL,"2023-09-12 00:00:00","2026-04-16 11:56:30"
6430,1409,83,2,9.25,18.50,Delivered,"2023-09-13 00:00:00","2023-09-15 00:00:00",NULL,"2023-09-12 00:00:00","2026-04-16 11:56:30"
6431,1409,6144,1,8.99,8.99,Delivered,"2023-09-14 00:00:00","2023-09-15 00:00:00",NULL,"2023-09-12 00:00:00","2026-04-16 11:56:30"
6432,1409,1698,1,15.05,15.05,Delivered,"2023-09-15 00:00:00","2023-09-19 00:00:00",NULL,"2023-09-12 00:00:00","2026-04-16 11:56:30"
6433,1409,9950,1,7.56,7.56,Shipped,"2023-09-14 00:00:00",NULL,NULL,"2023-09-12 00:00:00","2026-04-16 11:56:30"
6434,1409,9860,2,7.51,15.02,Delivered,"2023-09-15 00:00:00","2023-09-17 00:00:00",NULL,"2023-09-12 00:00:00","2026-04-16 11:56:30"
6435,1410,618,4,9.41,37.64,Delivered,"2022-07-16 00:00:00","2022-07-17 00:00:00",NULL,"2022-07-14 00:00:00","2026-04-16 11:56:30"
6436,1410,3185,2,10.49,20.98,Shipped,"2022-07-16 00:00:00",NULL,NULL,"2022-07-14 00:00:00","2026-04-16 11:56:30"
6437,1411,4164,4,5.97,23.88,Delivered,"2024-02-11 00:00:00","2024-02-14 00:00:00",NULL,"2024-02-10 00:00:00","2026-04-16 11:56:30"
6438,1411,2513,2,2.22,4.44,Delivered,"2024-02-13 00:00:00","2024-02-18 00:00:00",NULL,"2024-02-10 00:00:00","2026-04-16 11:56:30"
6439,1411,4788,2,30.84,61.68,Canceled,NULL,NULL,"2024-02-10 00:00:00","2024-02-10 00:00:00","2026-04-17 10:29:05"
6440,1411,2201,1,7.56,7.56,Shipped,"2024-02-13 00:00:00",NULL,NULL,"2024-02-10 00:00:00","2026-04-16 11:56:30"
6441,1411,7742,3,6.43,19.29,Shipped,"2024-02-11 00:00:00",NULL,NULL,"2024-02-10 00:00:00","2026-04-16 11:56:30"
6442,1411,2092,3,14.71,44.13,Canceled,NULL,NULL,"2024-02-11 00:00:00","2024-02-10 00:00:00","2026-04-17 10:29:05"
6443,1411,640,5,16.26,81.30,Shipped,"2024-02-11 00:00:00",NULL,NULL,"2024-02-10 00:00:00","2026-04-16 11:56:30"
6444,1412,8337,3,1.68,5.04,Delivered,"2022-02-06 00:00:00","2022-02-10 00:00:00",NULL,"2022-02-04 00:00:00","2026-04-16 11:56:30"
6445,1412,3756,3,18.86,56.58,Delivered,"2022-02-05 00:00:00","2022-02-07 00:00:00",NULL,"2022-02-04 00:00:00","2026-04-16 11:56:30"
6446,1412,5287,3,2.47,7.41,Delivered,"2022-02-06 00:00:00","2022-02-10 00:00:00",NULL,"2022-02-04 00:00:00","2026-04-16 11:56:30"
6447,1412,3878,3,9.42,28.26,Delivered,"2022-02-05 00:00:00","2022-02-09 00:00:00",NULL,"2022-02-04 00:00:00","2026-04-16 11:56:30"
6448,1412,3165,4,10.21,40.84,Delivered,"2022-02-07 00:00:00","2022-02-10 00:00:00",NULL,"2022-02-04 00:00:00","2026-04-16 11:56:30"
6449,1412,933,1,5.16,5.16,Delivered,"2022-02-06 00:00:00","2022-02-08 00:00:00",NULL,"2022-02-04 00:00:00","2026-04-16 11:56:30"
6450,1412,9615,3,2.00,6.00,Delivered,"2022-02-05 00:00:00","2022-02-07 00:00:00",NULL,"2022-02-04 00:00:00","2026-04-16 11:56:30"
6451,1413,5387,4,17.12,68.48,Shipped,"2025-11-05 00:00:00",NULL,NULL,"2025-11-03 00:00:00","2026-04-16 11:56:30"
6452,1413,4226,4,10.80,43.20,Delivered,"2025-11-05 00:00:00","2025-11-10 00:00:00",NULL,"2025-11-03 00:00:00","2026-04-16 11:56:30"
6453,1413,7323,4,4.96,19.84,Shipped,"2025-11-05 00:00:00",NULL,NULL,"2025-11-03 00:00:00","2026-04-16 11:56:30"
6454,1413,8373,1,7.37,7.37,Delivered,"2025-11-06 00:00:00","2025-11-11 00:00:00",NULL,"2025-11-03 00:00:00","2026-04-16 11:56:30"
6455,1413,8896,4,6.45,25.80,Shipped,"2025-11-04 00:00:00",NULL,NULL,"2025-11-03 00:00:00","2026-04-16 11:56:30"
6456,1414,5964,2,4.32,8.64,Shipped,"2024-04-26 00:00:00",NULL,NULL,"2024-04-23 00:00:00","2026-04-16 11:56:30"
6457,1414,5267,1,4.53,4.53,Shipped,"2024-04-24 00:00:00",NULL,NULL,"2024-04-23 00:00:00","2026-04-16 11:56:30"
6458,1414,4719,2,23.82,47.64,Shipped,"2024-04-24 00:00:00",NULL,NULL,"2024-04-23 00:00:00","2026-04-16 11:56:30"
6459,1415,8598,1,8.47,8.47,Delivered,"2021-08-21 00:00:00","2021-08-22 00:00:00",NULL,"2021-08-18 00:00:00","2026-04-16 11:56:30"
6460,1415,8607,3,5.45,16.35,Delivered,"2021-08-20 00:00:00","2021-08-22 00:00:00",NULL,"2021-08-18 00:00:00","2026-04-16 11:56:30"
6461,1415,6945,3,6.58,19.74,Delivered,"2021-08-21 00:00:00","2021-08-26 00:00:00",NULL,"2021-08-18 00:00:00","2026-04-16 11:56:30"
6462,1415,9340,3,1.99,5.97,Delivered,"2021-08-20 00:00:00","2021-08-21 00:00:00",NULL,"2021-08-18 00:00:00","2026-04-16 11:56:30"
6463,1415,5564,3,2.84,8.52,Shipped,"2021-08-21 00:00:00",NULL,NULL,"2021-08-18 00:00:00","2026-04-16 11:56:30"
6464,1415,3117,5,14.32,71.60,Delivered,"2021-08-20 00:00:00","2021-08-24 00:00:00",NULL,"2021-08-18 00:00:00","2026-04-16 11:56:30"
6465,1415,7296,5,4.83,24.15,Delivered,"2021-08-21 00:00:00","2021-08-23 00:00:00",NULL,"2021-08-18 00:00:00","2026-04-16 11:56:30"
6466,1416,6171,1,2.34,2.34,Delivered,"2023-07-23 00:00:00","2023-07-28 00:00:00",NULL,"2023-07-20 00:00:00","2026-04-16 11:56:30"
6467,1416,5338,5,6.96,34.80,Delivered,"2023-07-22 00:00:00","2023-07-25 00:00:00",NULL,"2023-07-20 00:00:00","2026-04-16 11:56:30"
6468,1416,8312,4,6.24,24.96,Shipped,"2023-07-21 00:00:00",NULL,NULL,"2023-07-20 00:00:00","2026-04-16 11:56:30"
6469,1416,1250,3,10.38,31.14,Delivered,"2023-07-23 00:00:00","2023-07-28 00:00:00",NULL,"2023-07-20 00:00:00","2026-04-16 11:56:30"
6470,1416,1697,2,8.08,16.16,Delivered,"2023-07-21 00:00:00","2023-07-26 00:00:00",NULL,"2023-07-20 00:00:00","2026-04-16 11:56:30"
6471,1417,3609,2,24.08,48.16,Delivered,"2025-04-24 00:00:00","2025-04-27 00:00:00",NULL,"2025-04-21 00:00:00","2026-04-16 11:56:30"
6472,1417,6688,3,10.52,31.56,Canceled,NULL,NULL,"2025-04-21 00:00:00","2025-04-21 00:00:00","2026-04-17 10:29:05"
6473,1417,6669,1,9.37,9.37,Canceled,NULL,NULL,"2025-04-21 00:00:00","2025-04-21 00:00:00","2026-04-17 10:29:05"
6474,1417,8428,2,7.76,15.52,Delivered,"2025-04-22 00:00:00","2025-04-23 00:00:00",NULL,"2025-04-21 00:00:00","2026-04-16 11:56:30"
6475,1417,2566,2,13.99,27.98,Shipped,"2025-04-22 00:00:00",NULL,NULL,"2025-04-21 00:00:00","2026-04-16 11:56:30"
6476,1417,8416,4,4.30,17.20,Delivered,"2025-04-24 00:00:00","2025-04-25 00:00:00",NULL,"2025-04-21 00:00:00","2026-04-16 11:56:30"
6477,1418,7739,2,4.88,9.76,Delivered,"2025-12-09 00:00:00","2025-12-13 00:00:00",NULL,"2025-12-07 00:00:00","2026-04-16 11:56:30"
6478,1418,1334,1,6.64,6.64,Shipped,"2025-12-09 00:00:00",NULL,NULL,"2025-12-07 00:00:00","2026-04-16 11:56:30"
6479,1419,7345,5,5.45,27.25,Shipped,"2022-05-30 00:00:00",NULL,NULL,"2022-05-27 00:00:00","2026-04-16 11:56:30"
6480,1419,5683,1,10.64,10.64,Delivered,"2022-05-28 00:00:00","2022-05-30 00:00:00",NULL,"2022-05-27 00:00:00","2026-04-16 11:56:30"
6481,1419,3597,3,9.64,28.92,Delivered,"2022-05-30 00:00:00","2022-06-01 00:00:00",NULL,"2022-05-27 00:00:00","2026-04-16 11:56:30"
6482,1419,5843,1,5.78,5.78,Shipped,"2022-05-29 00:00:00",NULL,NULL,"2022-05-27 00:00:00","2026-04-16 11:56:30"
6483,1419,7757,3,9.30,27.90,Shipped,"2022-05-29 00:00:00",NULL,NULL,"2022-05-27 00:00:00","2026-04-16 11:56:30"
6484,1419,2515,4,37.44,149.76,Delivered,"2022-05-30 00:00:00","2022-06-02 00:00:00",NULL,"2022-05-27 00:00:00","2026-04-16 11:56:30"
6485,1419,6799,3,3.46,10.38,Delivered,"2022-05-30 00:00:00","2022-05-31 00:00:00",NULL,"2022-05-27 00:00:00","2026-04-16 11:56:30"
6486,1419,6171,1,2.21,2.21,Delivered,"2022-05-29 00:00:00","2022-05-31 00:00:00",NULL,"2022-05-27 00:00:00","2026-04-16 11:56:30"
6487,1420,4869,3,9.53,28.59,Delivered,"2025-07-22 00:00:00","2025-07-25 00:00:00",NULL,"2025-07-20 00:00:00","2026-04-16 11:56:30"
6488,1420,4106,3,20.66,61.98,Canceled,NULL,NULL,"2025-07-20 00:00:00","2025-07-20 00:00:00","2026-04-17 10:29:05"
6489,1420,5599,1,1.72,1.72,Shipped,"2025-07-22 00:00:00",NULL,NULL,"2025-07-20 00:00:00","2026-04-16 11:56:30"
6490,1420,6747,4,1.83,7.32,Delivered,"2025-07-21 00:00:00","2025-07-22 00:00:00",NULL,"2025-07-20 00:00:00","2026-04-16 11:56:30"
6491,1420,785,3,8.32,24.96,Canceled,NULL,NULL,"2025-07-22 00:00:00","2025-07-20 00:00:00","2026-04-17 10:29:05"
6492,1420,2986,4,11.83,47.32,Delivered,"2025-07-21 00:00:00","2025-07-24 00:00:00",NULL,"2025-07-20 00:00:00","2026-04-16 11:56:30"
6493,1420,7853,5,4.09,20.45,Delivered,"2025-07-22 00:00:00","2025-07-25 00:00:00",NULL,"2025-07-20 00:00:00","2026-04-16 11:56:30"
6494,1420,518,4,11.17,44.68,Shipped,"2025-07-23 00:00:00",NULL,NULL,"2025-07-20 00:00:00","2026-04-16 11:56:30"
6495,1421,2658,4,26.26,105.04,Canceled,NULL,NULL,"2025-11-11 00:00:00","2025-11-09 00:00:00","2026-04-17 10:29:05"
6496,1421,1098,1,19.55,19.55,Shipped,"2025-11-10 00:00:00",NULL,NULL,"2025-11-09 00:00:00","2026-04-16 11:56:30"
6497,1421,4405,2,16.81,33.62,Shipped,"2025-11-12 00:00:00",NULL,NULL,"2025-11-09 00:00:00","2026-04-16 11:56:30"
6498,1422,2634,3,12.57,37.71,Shipped,"2022-08-20 00:00:00",NULL,NULL,"2022-08-19 00:00:00","2026-04-16 11:56:30"
6499,1422,8858,5,6.49,32.45,Delivered,"2022-08-20 00:00:00","2022-08-25 00:00:00",NULL,"2022-08-19 00:00:00","2026-04-16 11:56:30"
6500,1422,5778,5,10.21,51.05,Shipped,"2022-08-21 00:00:00",NULL,NULL,"2022-08-19 00:00:00","2026-04-16 11:56:30"
6501,1422,7580,3,15.42,46.26,Shipped,"2022-08-20 00:00:00",NULL,NULL,"2022-08-19 00:00:00","2026-04-16 11:56:30"
6502,1422,7107,4,14.79,59.16,Delivered,"2022-08-22 00:00:00","2022-08-23 00:00:00",NULL,"2022-08-19 00:00:00","2026-04-16 11:56:30"
6503,1422,7466,3,6.99,20.97,Shipped,"2022-08-22 00:00:00",NULL,NULL,"2022-08-19 00:00:00","2026-04-16 11:56:30"
6504,1422,6320,4,17.64,70.56,Delivered,"2022-08-22 00:00:00","2022-08-26 00:00:00",NULL,"2022-08-19 00:00:00","2026-04-16 11:56:30"
6505,1422,615,4,20.88,83.52,Delivered,"2022-08-21 00:00:00","2022-08-23 00:00:00",NULL,"2022-08-19 00:00:00","2026-04-16 11:56:30"
6506,1423,2842,5,9.43,47.15,Delivered,"2023-06-11 00:00:00","2023-06-12 00:00:00",NULL,"2023-06-09 00:00:00","2026-04-16 11:56:30"
6507,1423,6281,3,16.60,49.80,Delivered,"2023-06-12 00:00:00","2023-06-15 00:00:00",NULL,"2023-06-09 00:00:00","2026-04-16 11:56:30"
6508,1423,5715,1,6.83,6.83,Canceled,NULL,NULL,"2023-06-10 00:00:00","2023-06-09 00:00:00","2026-04-17 10:29:05"
6509,1423,2454,3,1.94,5.82,Delivered,"2023-06-11 00:00:00","2023-06-14 00:00:00",NULL,"2023-06-09 00:00:00","2026-04-16 11:56:30"
6510,1423,6400,5,19.39,96.95,Delivered,"2023-06-12 00:00:00","2023-06-15 00:00:00",NULL,"2023-06-09 00:00:00","2026-04-16 11:56:30"
6511,1423,7112,1,5.18,5.18,Canceled,NULL,NULL,"2023-06-10 00:00:00","2023-06-09 00:00:00","2026-04-17 10:29:05"
6512,1423,2590,3,15.26,45.78,Delivered,"2023-06-10 00:00:00","2023-06-13 00:00:00",NULL,"2023-06-09 00:00:00","2026-04-16 11:56:30"
6513,1423,8393,5,8.43,42.15,Canceled,NULL,NULL,"2023-06-09 00:00:00","2023-06-09 00:00:00","2026-04-17 10:29:05"
6514,1424,2761,1,11.06,11.06,Delivered,"2025-09-09 00:00:00","2025-09-10 00:00:00",NULL,"2025-09-08 00:00:00","2026-04-16 11:56:30"
6515,1424,904,4,21.10,84.40,Delivered,"2025-09-10 00:00:00","2025-09-12 00:00:00",NULL,"2025-09-08 00:00:00","2026-04-16 11:56:30"
6516,1424,2505,5,9.99,49.95,Canceled,NULL,NULL,"2025-09-08 00:00:00","2025-09-08 00:00:00","2026-04-17 10:29:05"
6517,1424,7453,1,5.15,5.15,Delivered,"2025-09-10 00:00:00","2025-09-11 00:00:00",NULL,"2025-09-08 00:00:00","2026-04-16 11:56:30"
6518,1424,3721,2,2.71,5.42,Delivered,"2025-09-09 00:00:00","2025-09-12 00:00:00",NULL,"2025-09-08 00:00:00","2026-04-16 11:56:30"
6519,1424,262,2,26.58,53.16,Delivered,"2025-09-11 00:00:00","2025-09-12 00:00:00",NULL,"2025-09-08 00:00:00","2026-04-16 11:56:30"
6520,1424,6916,5,9.54,47.70,Delivered,"2025-09-09 00:00:00","2025-09-12 00:00:00",NULL,"2025-09-08 00:00:00","2026-04-16 11:56:30"
6521,1425,6875,1,9.99,9.99,Canceled,NULL,NULL,"2025-07-31 00:00:00","2025-07-31 00:00:00","2026-04-17 10:29:05"
6522,1425,3680,1,7.87,7.87,Delivered,"2025-08-02 00:00:00","2025-08-07 00:00:00",NULL,"2025-07-31 00:00:00","2026-04-16 11:56:30"
6523,1425,6832,5,2.76,13.80,Delivered,"2025-08-02 00:00:00","2025-08-06 00:00:00",NULL,"2025-07-31 00:00:00","2026-04-16 11:56:30"
6524,1425,5144,5,6.49,32.45,Delivered,"2025-08-02 00:00:00","2025-08-03 00:00:00",NULL,"2025-07-31 00:00:00","2026-04-16 11:56:30"
6525,1425,2023,2,1.82,3.64,Delivered,"2025-08-01 00:00:00","2025-08-06 00:00:00",NULL,"2025-07-31 00:00:00","2026-04-16 11:56:30"
6526,1426,962,5,25.70,128.50,Delivered,"2026-02-04 00:00:00","2026-02-06 00:00:00",NULL,"2026-02-02 00:00:00","2026-04-16 11:56:30"
6527,1426,566,3,7.73,23.19,Shipped,"2026-02-03 00:00:00",NULL,NULL,"2026-02-02 00:00:00","2026-04-16 11:56:30"
6528,1427,4291,4,8.50,34.00,Delivered,"2025-04-19 00:00:00","2025-04-20 00:00:00",NULL,"2025-04-16 00:00:00","2026-04-16 11:56:30"
6529,1427,2714,2,9.77,19.54,Delivered,"2025-04-18 00:00:00","2025-04-22 00:00:00",NULL,"2025-04-16 00:00:00","2026-04-16 11:56:30"
6530,1428,3105,4,18.11,72.44,Shipped,"2025-08-20 00:00:00",NULL,NULL,"2025-08-17 00:00:00","2026-04-16 11:56:30"
6531,1428,1134,4,5.00,20.00,Delivered,"2025-08-19 00:00:00","2025-08-20 00:00:00",NULL,"2025-08-17 00:00:00","2026-04-16 11:56:30"
6532,1428,6474,5,3.36,16.80,Delivered,"2025-08-18 00:00:00","2025-08-23 00:00:00",NULL,"2025-08-17 00:00:00","2026-04-16 11:56:30"
6533,1428,7105,5,5.17,25.85,Delivered,"2025-08-18 00:00:00","2025-08-21 00:00:00",NULL,"2025-08-17 00:00:00","2026-04-16 11:56:30"
6534,1428,5790,3,27.53,82.59,Delivered,"2025-08-20 00:00:00","2025-08-21 00:00:00",NULL,"2025-08-17 00:00:00","2026-04-16 11:56:30"
6535,1429,2889,1,3.74,3.74,Delivered,"2026-04-02 00:00:00","2026-04-07 00:00:00",NULL,"2026-04-01 00:00:00","2026-04-16 11:56:30"
6536,1429,1811,2,4.42,8.84,Shipped,"2026-04-04 00:00:00",NULL,NULL,"2026-04-01 00:00:00","2026-04-16 11:56:30"
6537,1429,7349,2,4.43,8.86,Canceled,NULL,NULL,"2026-04-01 00:00:00","2026-04-01 00:00:00","2026-04-17 10:29:05"
6538,1429,9918,3,10.45,31.35,Shipped,"2026-04-02 00:00:00",NULL,NULL,"2026-04-01 00:00:00","2026-04-16 11:56:30"
6539,1429,4425,1,5.95,5.95,Delivered,"2026-04-02 00:00:00","2026-04-05 00:00:00",NULL,"2026-04-01 00:00:00","2026-04-16 11:56:30"
6540,1429,153,2,6.48,12.96,Delivered,"2026-04-03 00:00:00","2026-04-04 00:00:00",NULL,"2026-04-01 00:00:00","2026-04-16 11:56:30"
6541,1429,4118,3,5.72,17.16,Delivered,"2026-04-03 00:00:00","2026-04-04 00:00:00",NULL,"2026-04-01 00:00:00","2026-04-16 11:56:30"
6542,1430,6458,1,9.51,9.51,Delivered,"2023-02-20 00:00:00","2023-02-24 00:00:00",NULL,"2023-02-19 00:00:00","2026-04-16 11:56:30"
6543,1430,7166,1,27.99,27.99,Canceled,NULL,NULL,"2023-02-20 00:00:00","2023-02-19 00:00:00","2026-04-17 10:29:05"
6544,1430,748,2,13.36,26.72,Delivered,"2023-02-21 00:00:00","2023-02-24 00:00:00",NULL,"2023-02-19 00:00:00","2026-04-16 11:56:30"
6545,1430,6389,2,7.45,14.90,Canceled,NULL,NULL,"2023-02-20 00:00:00","2023-02-19 00:00:00","2026-04-17 10:29:05"
6546,1430,8619,3,6.17,18.51,Delivered,"2023-02-22 00:00:00","2023-02-23 00:00:00",NULL,"2023-02-19 00:00:00","2026-04-16 11:56:30"
6547,1430,7421,1,19.57,19.57,Delivered,"2023-02-20 00:00:00","2023-02-22 00:00:00",NULL,"2023-02-19 00:00:00","2026-04-16 11:56:30"
6548,1430,7805,2,10.29,20.58,Canceled,NULL,NULL,"2023-02-21 00:00:00","2023-02-19 00:00:00","2026-04-17 10:29:05"
