order_id,customer_id,order_date,total_amount,delivery_cost,date_created,date_updated
2111,113,"2026-02-24 00:00:00",88.65,0.00,"2026-02-24 00:00:00","2026-04-16 11:56:32"
2112,182,"2024-01-08 00:00:00",8.34,25.00,"2024-01-08 00:00:00","2026-04-16 11:56:32"
2113,292,"2025-07-16 00:00:00",30.24,10.00,"2025-07-16 00:00:00","2026-04-16 11:56:32"
2114,254,"2023-09-07 00:00:00",248.91,0.00,"2023-09-07 00:00:00","2026-04-16 11:56:32"
2115,166,"2024-01-01 00:00:00",125.62,0.00,"2024-01-01 00:00:00","2026-04-16 11:56:32"
2116,9,"2026-03-08 00:00:00",17.74,25.00,"2026-03-08 00:00:00","2026-04-16 11:56:32"
2117,182,"2025-08-04 00:00:00",14.45,25.00,"2025-08-04 00:00:00","2026-04-16 11:56:32"
2118,281,"2023-12-19 00:00:00",91.61,0.00,"2023-12-19 00:00:00","2026-04-16 11:56:32"
2119,193,"2024-03-01 00:00:00",84.30,0.00,"2024-03-01 00:00:00","2026-04-16 11:56:32"
2120,177,"2025-11-15 00:00:00",74.18,5.00,"2025-11-15 00:00:00","2026-04-16 11:56:32"
2121,289,"2024-09-22 00:00:00",94.89,0.00,"2024-09-22 00:00:00","2026-04-16 11:56:32"
2122,139,"2025-03-18 00:00:00",228.79,0.00,"2025-03-18 00:00:00","2026-04-16 11:56:32"
2123,269,"2024-11-04 00:00:00",312.14,0.00,"2024-11-04 00:00:00","2026-04-16 11:56:32"
2124,57,"2026-03-10 00:00:00",114.11,0.00,"2026-03-10 00:00:00","2026-04-16 11:56:32"
2125,204,"2025-05-23 00:00:00",174.79,0.00,"2025-05-23 00:00:00","2026-04-16 11:56:32"
2126,121,"2024-06-12 00:00:00",243.55,0.00,"2024-06-12 00:00:00","2026-04-16 11:56:32"
2127,70,"2026-01-25 00:00:00",147.36,0.00,"2026-01-25 00:00:00","2026-04-16 11:56:32"
2128,280,"2024-11-23 00:00:00",262.58,0.00,"2024-11-23 00:00:00","2026-04-16 11:56:32"
2129,270,"2023-05-02 00:00:00",84.49,0.00,"2023-05-02 00:00:00","2026-04-16 11:56:32"
2130,15,"2024-08-18 00:00:00",130.86,0.00,"2024-08-18 00:00:00","2026-04-16 11:56:32"
2131,201,"2026-02-17 00:00:00",325.42,0.00,"2026-02-17 00:00:00","2026-04-16 11:56:32"
2132,214,"2025-08-30 00:00:00",20.00,25.00,"2025-08-30 00:00:00","2026-04-16 11:56:32"
2133,214,"2025-05-23 00:00:00",186.03,0.00,"2025-05-23 00:00:00","2026-04-16 11:56:32"
2134,233,"2025-05-03 00:00:00",232.10,0.00,"2025-05-03 00:00:00","2026-04-16 11:56:32"
2135,51,"2026-03-30 00:00:00",37.10,10.00,"2026-03-30 00:00:00","2026-04-16 11:56:32"
2136,74,"2023-06-29 00:00:00",87.28,0.00,"2023-06-29 00:00:00","2026-04-16 11:56:32"
2137,56,"2026-03-17 00:00:00",70.31,5.00,"2026-03-17 00:00:00","2026-04-16 11:56:32"
2138,163,"2025-09-14 00:00:00",200.85,0.00,"2025-09-14 00:00:00","2026-04-16 11:56:32"
2139,198,"2026-02-13 00:00:00",294.68,0.00,"2026-02-13 00:00:00","2026-04-16 11:56:32"
2140,268,"2026-02-26 00:00:00",194.28,0.00,"2026-02-26 00:00:00","2026-04-16 11:56:32"
2141,238,"2023-07-21 00:00:00",224.68,0.00,"2023-07-21 00:00:00","2026-04-16 11:56:32"
2142,139,"2025-01-09 00:00:00",126.85,0.00,"2025-01-09 00:00:00","2026-04-16 11:56:32"
2143,84,"2023-12-16 00:00:00",70.15,5.00,"2023-12-16 00:00:00","2026-04-16 11:56:32"
2144,4,"2024-11-01 00:00:00",60.49,5.00,"2024-11-01 00:00:00","2026-04-16 11:56:32"
2145,209,"2025-10-15 00:00:00",69.79,5.00,"2025-10-15 00:00:00","2026-04-16 11:56:32"
2146,13,"2022-08-04 00:00:00",24.06,25.00,"2022-08-04 00:00:00","2026-04-16 11:56:32"
2147,139,"2025-05-19 00:00:00",117.11,0.00,"2025-05-19 00:00:00","2026-04-16 11:56:32"
2148,263,"2019-12-22 00:00:00",190.91,0.00,"2019-12-22 00:00:00","2026-04-16 11:56:32"
2149,256,"2020-08-12 00:00:00",161.36,0.00,"2020-08-12 00:00:00","2026-04-16 11:56:32"
2150,129,"2023-09-20 00:00:00",148.05,0.00,"2023-09-20 00:00:00","2026-04-16 11:56:32"
2151,114,"2025-03-24 00:00:00",17.28,25.00,"2025-03-24 00:00:00","2026-04-16 11:56:32"
2152,14,"2022-07-19 00:00:00",205.31,0.00,"2022-07-19 00:00:00","2026-04-16 11:56:32"
2153,219,"2021-12-03 00:00:00",31.84,10.00,"2021-12-03 00:00:00","2026-04-16 11:56:32"
2154,87,"2026-04-14 00:00:00",158.12,0.00,"2026-04-14 00:00:00","2026-04-16 11:56:32"
2155,32,"2023-08-21 00:00:00",298.15,0.00,"2023-08-21 00:00:00","2026-04-16 11:56:32"
2156,63,"2025-07-24 00:00:00",196.72,0.00,"2025-07-24 00:00:00","2026-04-16 11:56:32"
2157,70,"2026-02-13 00:00:00",92.08,0.00,"2026-02-13 00:00:00","2026-04-16 11:56:32"
2158,164,"2025-08-30 00:00:00",223.89,0.00,"2025-08-30 00:00:00","2026-04-16 11:56:32"
2159,154,"2025-06-23 00:00:00",121.42,0.00,"2025-06-23 00:00:00","2026-04-16 11:56:32"
2160,80,"2024-11-08 00:00:00",213.68,0.00,"2024-11-08 00:00:00","2026-04-16 11:56:32"
2161,95,"2023-12-16 00:00:00",120.89,0.00,"2023-12-16 00:00:00","2026-04-16 11:56:32"
2162,109,"2024-07-16 00:00:00",150.69,0.00,"2024-07-16 00:00:00","2026-04-16 11:56:32"
2163,136,"2025-10-16 00:00:00",116.30,0.00,"2025-10-16 00:00:00","2026-04-16 11:56:32"
2164,220,"2024-09-07 00:00:00",132.19,0.00,"2024-09-07 00:00:00","2026-04-16 11:56:32"
2165,170,"2023-10-20 00:00:00",51.43,5.00,"2023-10-20 00:00:00","2026-04-16 11:56:32"
2166,238,"2024-05-14 00:00:00",138.95,0.00,"2024-05-14 00:00:00","2026-04-16 11:56:32"
2167,230,"2024-11-23 00:00:00",137.45,0.00,"2024-11-23 00:00:00","2026-04-16 11:56:32"
2168,224,"2026-01-02 00:00:00",175.36,0.00,"2026-01-02 00:00:00","2026-04-16 11:56:32"
2169,286,"2023-10-27 00:00:00",158.41,0.00,"2023-10-27 00:00:00","2026-04-16 11:56:32"
2170,215,"2022-02-20 00:00:00",167.08,0.00,"2022-02-20 00:00:00","2026-04-16 11:56:32"
2171,193,"2025-07-23 00:00:00",120.88,0.00,"2025-07-23 00:00:00","2026-04-16 11:56:32"
2172,277,"2025-03-23 00:00:00",174.55,0.00,"2025-03-23 00:00:00","2026-04-16 11:56:32"
2173,100,"2022-12-09 00:00:00",456.30,0.00,"2022-12-09 00:00:00","2026-04-16 11:56:32"
2174,174,"2026-01-23 00:00:00",8.54,25.00,"2026-01-23 00:00:00","2026-04-16 11:56:32"
2175,124,"2023-10-19 00:00:00",104.87,0.00,"2023-10-19 00:00:00","2026-04-16 11:56:32"
2176,249,"2025-06-17 00:00:00",216.60,0.00,"2025-06-17 00:00:00","2026-04-16 11:56:32"
2177,189,"2025-11-10 00:00:00",97.13,0.00,"2025-11-10 00:00:00","2026-04-16 11:56:32"
2178,254,"2020-05-06 00:00:00",73.99,5.00,"2020-05-06 00:00:00","2026-04-16 11:56:32"
2179,233,"2025-07-04 00:00:00",245.46,0.00,"2025-07-04 00:00:00","2026-04-16 11:56:32"
2180,45,"2022-11-01 00:00:00",51.88,5.00,"2022-11-01 00:00:00","2026-04-16 11:56:32"
2181,161,"2023-09-03 00:00:00",92.80,0.00,"2023-09-03 00:00:00","2026-04-16 11:56:32"
2182,245,"2024-09-09 00:00:00",244.64,0.00,"2024-09-09 00:00:00","2026-04-16 11:56:32"
2183,73,"2024-02-10 00:00:00",7.00,25.00,"2024-02-10 00:00:00","2026-04-16 11:56:32"
2184,237,"2026-02-26 00:00:00",338.96,0.00,"2026-02-26 00:00:00","2026-04-16 11:56:32"
2185,204,"2025-05-10 00:00:00",231.02,0.00,"2025-05-10 00:00:00","2026-04-16 11:56:32"
2186,193,"2026-01-06 00:00:00",126.74,0.00,"2026-01-06 00:00:00","2026-04-16 11:56:32"
2187,283,"2021-09-18 00:00:00",52.91,5.00,"2021-09-18 00:00:00","2026-04-16 11:56:32"
2188,82,"2024-01-23 00:00:00",132.14,0.00,"2024-01-23 00:00:00","2026-04-16 11:56:32"
2189,109,"2024-08-21 00:00:00",164.27,0.00,"2024-08-21 00:00:00","2026-04-16 11:56:32"
2190,220,"2024-12-09 00:00:00",48.96,10.00,"2024-12-09 00:00:00","2026-04-16 11:56:32"
2191,67,"2025-02-23 00:00:00",194.51,0.00,"2025-02-23 00:00:00","2026-04-16 11:56:32"
2192,227,"2026-03-02 00:00:00",56.08,5.00,"2026-03-02 00:00:00","2026-04-16 11:56:32"
2193,124,"2024-08-01 00:00:00",185.23,0.00,"2024-08-01 00:00:00","2026-04-16 11:56:32"
2194,28,"2024-01-19 00:00:00",24.48,25.00,"2024-01-19 00:00:00","2026-04-16 11:56:32"
2195,233,"2025-07-03 00:00:00",96.78,0.00,"2025-07-03 00:00:00","2026-04-16 11:56:32"
2196,200,"2025-05-22 00:00:00",18.05,25.00,"2025-05-22 00:00:00","2026-04-16 11:56:32"
2197,48,"2026-03-13 00:00:00",150.59,0.00,"2026-03-13 00:00:00","2026-04-16 11:56:32"
2198,284,"2024-10-12 00:00:00",187.18,0.00,"2024-10-12 00:00:00","2026-04-16 11:56:32"
2199,77,"2024-11-13 00:00:00",26.80,10.00,"2024-11-13 00:00:00","2026-04-16 11:56:32"
2200,105,"2025-09-27 00:00:00",121.34,0.00,"2025-09-27 00:00:00","2026-04-16 11:56:32"
2201,35,"2024-03-04 00:00:00",192.53,0.00,"2024-03-04 00:00:00","2026-04-16 11:56:32"
2202,183,"2023-09-18 00:00:00",54.40,5.00,"2023-09-18 00:00:00","2026-04-16 11:56:32"
2203,238,"2023-06-05 00:00:00",6.18,25.00,"2023-06-05 00:00:00","2026-04-16 11:56:32"
2204,202,"2025-03-09 00:00:00",66.03,5.00,"2025-03-09 00:00:00","2026-04-16 11:56:32"
2205,89,"2024-06-20 00:00:00",187.09,0.00,"2024-06-20 00:00:00","2026-04-16 11:56:32"
2206,104,"2024-05-05 00:00:00",5.42,25.00,"2024-05-05 00:00:00","2026-04-16 11:56:32"
2207,231,"2024-09-20 00:00:00",42.10,10.00,"2024-09-20 00:00:00","2026-04-16 11:56:32"
2208,295,"2025-10-18 00:00:00",96.72,0.00,"2025-10-18 00:00:00","2026-04-16 11:56:32"
2209,133,"2024-06-07 00:00:00",26.96,10.00,"2024-06-07 00:00:00","2026-04-16 11:56:32"
2210,108,"2026-03-30 00:00:00",33.96,10.00,"2026-03-30 00:00:00","2026-04-16 11:56:32"
2211,147,"2026-01-02 00:00:00",187.25,0.00,"2026-01-02 00:00:00","2026-04-16 11:56:32"
2212,165,"2026-03-14 00:00:00",38.22,10.00,"2026-03-14 00:00:00","2026-04-16 11:56:32"
2213,245,"2025-02-25 00:00:00",215.74,0.00,"2025-02-25 00:00:00","2026-04-16 11:56:32"
2214,205,"2020-05-29 00:00:00",231.70,0.00,"2020-05-29 00:00:00","2026-04-16 11:56:32"
2215,198,"2026-01-21 00:00:00",82.52,0.00,"2026-01-21 00:00:00","2026-04-16 11:56:32"
2216,75,"2026-02-05 00:00:00",106.32,0.00,"2026-02-05 00:00:00","2026-04-16 11:56:32"
2217,24,"2022-09-17 00:00:00",261.71,0.00,"2022-09-17 00:00:00","2026-04-16 11:56:32"
2218,11,"2025-11-01 00:00:00",39.36,10.00,"2025-11-01 00:00:00","2026-04-16 11:56:32"
2219,13,"2025-08-01 00:00:00",129.40,0.00,"2025-08-01 00:00:00","2026-04-16 11:56:32"
2220,219,"2022-09-04 00:00:00",23.10,25.00,"2022-09-04 00:00:00","2026-04-16 11:56:32"
2221,100,"2026-01-19 00:00:00",218.43,0.00,"2026-01-19 00:00:00","2026-04-16 11:56:32"
2222,124,"2025-06-19 00:00:00",107.49,0.00,"2025-06-19 00:00:00","2026-04-16 11:56:32"
2223,74,"2023-04-01 00:00:00",42.24,10.00,"2023-04-01 00:00:00","2026-04-16 11:56:32"
2224,240,"2025-11-14 00:00:00",30.18,10.00,"2025-11-14 00:00:00","2026-04-16 11:56:32"
2225,149,"2026-03-08 00:00:00",71.36,5.00,"2026-03-08 00:00:00","2026-04-16 11:56:32"
2226,47,"2023-09-28 00:00:00",23.01,25.00,"2023-09-28 00:00:00","2026-04-16 11:56:32"
2227,135,"2026-02-17 00:00:00",32.38,10.00,"2026-02-17 00:00:00","2026-04-16 11:56:32"
2228,49,"2024-04-23 00:00:00",164.14,0.00,"2024-04-23 00:00:00","2026-04-16 11:56:32"
2229,178,"2025-05-26 00:00:00",153.17,0.00,"2025-05-26 00:00:00","2026-04-16 11:56:32"
2230,135,"2026-04-13 00:00:00",188.18,0.00,"2026-04-13 00:00:00","2026-04-16 11:56:32"
2231,39,"2023-02-13 00:00:00",91.81,0.00,"2023-02-13 00:00:00","2026-04-16 11:56:32"
2232,92,"2025-02-21 00:00:00",4.44,25.00,"2025-02-21 00:00:00","2026-04-16 11:56:32"
2233,263,"2020-02-04 00:00:00",4.91,25.00,"2020-02-04 00:00:00","2026-04-16 11:56:32"
2234,54,"2026-02-10 00:00:00",355.07,0.00,"2026-02-10 00:00:00","2026-04-16 11:56:32"
2235,231,"2023-08-21 00:00:00",104.46,0.00,"2023-08-21 00:00:00","2026-04-16 11:56:32"
2236,234,"2025-10-02 00:00:00",175.06,0.00,"2025-10-02 00:00:00","2026-04-16 11:56:32"
2237,51,"2025-11-17 00:00:00",63.84,5.00,"2025-11-17 00:00:00","2026-04-16 11:56:32"
2238,94,"2024-07-22 00:00:00",335.28,0.00,"2024-07-22 00:00:00","2026-04-16 11:56:32"
2239,233,"2025-03-23 00:00:00",13.41,25.00,"2025-03-23 00:00:00","2026-04-16 11:56:32"
2240,19,"2025-12-17 00:00:00",252.38,0.00,"2025-12-17 00:00:00","2026-04-16 11:56:32"
2241,133,"2025-03-15 00:00:00",191.50,0.00,"2025-03-15 00:00:00","2026-04-16 11:56:32"
2242,29,"2025-12-02 00:00:00",153.92,0.00,"2025-12-02 00:00:00","2026-04-16 11:56:32"
2243,172,"2025-04-24 00:00:00",273.34,0.00,"2025-04-24 00:00:00","2026-04-16 11:56:32"
2244,81,"2025-01-29 00:00:00",300.96,0.00,"2025-01-29 00:00:00","2026-04-16 11:56:32"
2245,203,"2025-12-12 00:00:00",46.73,10.00,"2025-12-12 00:00:00","2026-04-16 11:56:32"
2246,223,"2025-01-30 00:00:00",36.48,10.00,"2025-01-30 00:00:00","2026-04-16 11:56:32"
2247,238,"2024-04-08 00:00:00",42.69,10.00,"2024-04-08 00:00:00","2026-04-16 11:56:32"
2248,119,"2025-11-04 00:00:00",88.37,0.00,"2025-11-04 00:00:00","2026-04-16 11:56:32"
2249,176,"2025-12-12 00:00:00",19.37,25.00,"2025-12-12 00:00:00","2026-04-16 11:56:32"
2250,143,"2026-02-22 00:00:00",95.57,0.00,"2026-02-22 00:00:00","2026-04-16 11:56:32"
2251,276,"2025-05-01 00:00:00",247.92,0.00,"2025-05-01 00:00:00","2026-04-16 11:56:32"
2252,167,"2026-03-16 00:00:00",133.99,0.00,"2026-03-16 00:00:00","2026-04-16 11:56:32"
2253,78,"2025-06-21 00:00:00",187.65,0.00,"2025-06-21 00:00:00","2026-04-16 11:56:32"
2254,148,"2026-03-19 00:00:00",77.86,0.00,"2026-03-19 00:00:00","2026-04-16 11:56:32"
2255,286,"2025-09-11 00:00:00",200.08,0.00,"2025-09-11 00:00:00","2026-04-16 11:56:32"
2256,140,"2026-04-12 00:00:00",167.46,0.00,"2026-04-12 00:00:00","2026-04-16 11:56:32"
2257,124,"2025-01-09 00:00:00",60.61,5.00,"2025-01-09 00:00:00","2026-04-16 11:56:32"
2258,173,"2026-02-27 00:00:00",330.89,0.00,"2026-02-27 00:00:00","2026-04-16 11:56:32"
2259,62,"2025-05-04 00:00:00",9.95,25.00,"2025-05-04 00:00:00","2026-04-16 11:56:32"
2260,22,"2024-06-12 00:00:00",295.27,0.00,"2024-06-12 00:00:00","2026-04-16 11:56:32"
2261,275,"2022-01-20 00:00:00",248.60,0.00,"2022-01-20 00:00:00","2026-04-16 11:56:32"
2262,48,"2025-11-16 00:00:00",12.16,25.00,"2025-11-16 00:00:00","2026-04-16 11:56:32"
2263,18,"2023-10-16 00:00:00",134.15,0.00,"2023-10-16 00:00:00","2026-04-16 11:56:32"
2264,256,"2024-08-13 00:00:00",4.32,25.00,"2024-08-13 00:00:00","2026-04-16 11:56:32"
2265,241,"2025-12-28 00:00:00",227.99,0.00,"2025-12-28 00:00:00","2026-04-16 11:56:32"
2266,69,"2023-11-08 00:00:00",149.63,0.00,"2023-11-08 00:00:00","2026-04-16 11:56:32"
2267,126,"2023-08-09 00:00:00",73.90,5.00,"2023-08-09 00:00:00","2026-04-16 11:56:32"
2268,118,"2023-10-10 00:00:00",128.23,0.00,"2023-10-10 00:00:00","2026-04-16 11:56:32"
2269,41,"2026-02-25 00:00:00",231.41,0.00,"2026-02-25 00:00:00","2026-04-16 11:56:32"
2270,146,"2026-01-20 00:00:00",210.98,0.00,"2026-01-20 00:00:00","2026-04-16 11:56:32"
2271,109,"2025-11-15 00:00:00",177.63,0.00,"2025-11-15 00:00:00","2026-04-16 11:56:32"
2272,246,"2024-04-04 00:00:00",185.85,0.00,"2024-04-04 00:00:00","2026-04-16 11:56:32"
2273,161,"2023-01-10 00:00:00",67.12,5.00,"2023-01-10 00:00:00","2026-04-16 11:56:32"
2274,125,"2024-06-15 00:00:00",115.40,0.00,"2024-06-15 00:00:00","2026-04-16 11:56:32"
2275,177,"2026-03-30 00:00:00",33.54,10.00,"2026-03-30 00:00:00","2026-04-16 11:56:32"
2276,134,"2022-11-11 00:00:00",76.19,0.00,"2022-11-11 00:00:00","2026-04-16 11:56:32"
2277,173,"2026-01-07 00:00:00",85.50,0.00,"2026-01-07 00:00:00","2026-04-16 11:56:32"
2278,50,"2022-08-30 00:00:00",161.22,0.00,"2022-08-30 00:00:00","2026-04-16 11:56:32"
2279,78,"2026-02-15 00:00:00",220.44,0.00,"2026-02-15 00:00:00","2026-04-16 11:56:32"
2280,262,"2024-05-31 00:00:00",21.24,25.00,"2024-05-31 00:00:00","2026-04-16 11:56:32"
2281,221,"2023-10-10 00:00:00",102.21,0.00,"2023-10-10 00:00:00","2026-04-16 11:56:32"
2282,226,"2025-12-09 00:00:00",117.79,0.00,"2025-12-09 00:00:00","2026-04-16 11:56:32"
2283,218,"2025-07-10 00:00:00",322.11,0.00,"2025-07-10 00:00:00","2026-04-16 11:56:32"
2284,158,"2026-01-15 00:00:00",134.53,0.00,"2026-01-15 00:00:00","2026-04-16 11:56:32"
2285,83,"2025-07-15 00:00:00",103.96,0.00,"2025-07-15 00:00:00","2026-04-16 11:56:32"
2286,139,"2023-09-24 00:00:00",104.95,0.00,"2023-09-24 00:00:00","2026-04-16 11:56:32"
2287,257,"2025-08-04 00:00:00",138.10,0.00,"2025-08-04 00:00:00","2026-04-16 11:56:32"
2288,225,"2025-12-31 00:00:00",224.42,0.00,"2025-12-31 00:00:00","2026-04-16 11:56:32"
2289,53,"2026-03-22 00:00:00",128.68,0.00,"2026-03-22 00:00:00","2026-04-16 11:56:32"
2290,106,"2023-10-18 00:00:00",254.19,0.00,"2023-10-18 00:00:00","2026-04-16 11:56:32"
2291,293,"2025-12-29 00:00:00",69.43,5.00,"2025-12-29 00:00:00","2026-04-16 11:56:32"
2292,84,"2025-01-06 00:00:00",72.16,5.00,"2025-01-06 00:00:00","2026-04-16 11:56:32"
2293,245,"2025-12-17 00:00:00",126.09,0.00,"2025-12-17 00:00:00","2026-04-16 11:56:32"
2294,28,"2023-10-07 00:00:00",124.32,0.00,"2023-10-07 00:00:00","2026-04-16 11:56:32"
2295,103,"2024-01-24 00:00:00",84.98,0.00,"2024-01-24 00:00:00","2026-04-16 11:56:32"
2296,194,"2024-03-28 00:00:00",181.86,0.00,"2024-03-28 00:00:00","2026-04-16 11:56:32"
2297,237,"2026-02-25 00:00:00",8.07,25.00,"2026-02-25 00:00:00","2026-04-16 11:56:32"
2298,116,"2025-12-09 00:00:00",233.70,0.00,"2025-12-09 00:00:00","2026-04-16 11:56:32"
2299,89,"2026-03-15 00:00:00",41.64,10.00,"2026-03-15 00:00:00","2026-04-16 11:56:32"
2300,12,"2024-10-27 00:00:00",36.71,10.00,"2024-10-27 00:00:00","2026-04-16 11:56:32"
2301,12,"2025-03-12 00:00:00",410.24,0.00,"2025-03-12 00:00:00","2026-04-16 11:56:32"
2302,254,"2022-07-25 00:00:00",7.80,25.00,"2022-07-25 00:00:00","2026-04-16 11:56:32"
2303,113,"2025-11-18 00:00:00",57.56,5.00,"2025-11-18 00:00:00","2026-04-16 11:56:32"
2304,226,"2024-06-13 00:00:00",292.57,0.00,"2024-06-13 00:00:00","2026-04-16 11:56:32"
2305,108,"2026-04-11 00:00:00",143.17,0.00,"2026-04-11 00:00:00","2026-04-16 11:56:32"
2306,37,"2024-09-15 00:00:00",56.38,5.00,"2024-09-15 00:00:00","2026-04-16 11:56:32"
2307,230,"2025-03-06 00:00:00",44.45,10.00,"2025-03-06 00:00:00","2026-04-16 11:56:32"
2308,152,"2025-02-03 00:00:00",11.32,25.00,"2025-02-03 00:00:00","2026-04-16 11:56:32"
2309,263,"2020-04-08 00:00:00",177.59,0.00,"2020-04-08 00:00:00","2026-04-16 11:56:32"
2310,158,"2025-08-14 00:00:00",88.83,0.00,"2025-08-14 00:00:00","2026-04-16 11:56:32"
2311,267,"2023-01-21 00:00:00",159.96,0.00,"2023-01-21 00:00:00","2026-04-16 11:56:32"
2312,277,"2025-05-16 00:00:00",18.04,25.00,"2025-05-16 00:00:00","2026-04-16 11:56:32"
2313,189,"2025-05-22 00:00:00",201.13,0.00,"2025-05-22 00:00:00","2026-04-16 11:56:32"
2314,189,"2024-06-18 00:00:00",52.55,5.00,"2024-06-18 00:00:00","2026-04-16 11:56:32"
2315,169,"2025-08-25 00:00:00",52.78,5.00,"2025-08-25 00:00:00","2026-04-16 11:56:32"
2316,221,"2023-11-25 00:00:00",196.11,0.00,"2023-11-25 00:00:00","2026-04-16 11:56:32"
2317,97,"2025-06-20 00:00:00",171.05,0.00,"2025-06-20 00:00:00","2026-04-16 11:56:32"
2318,148,"2025-04-04 00:00:00",84.90,0.00,"2025-04-04 00:00:00","2026-04-16 11:56:32"
2319,228,"2025-06-27 00:00:00",69.24,5.00,"2025-06-27 00:00:00","2026-04-16 11:56:32"
2320,239,"2022-09-13 00:00:00",198.26,0.00,"2022-09-13 00:00:00","2026-04-16 11:56:32"
2321,289,"2024-10-14 00:00:00",46.89,10.00,"2024-10-14 00:00:00","2026-04-16 11:56:32"
2322,179,"2024-07-05 00:00:00",103.54,0.00,"2024-07-05 00:00:00","2026-04-16 11:56:32"
2323,98,"2024-09-18 00:00:00",175.29,0.00,"2024-09-18 00:00:00","2026-04-16 11:56:32"
2324,159,"2025-12-10 00:00:00",92.39,0.00,"2025-12-10 00:00:00","2026-04-16 11:56:32"
2325,4,"2025-02-27 00:00:00",209.41,0.00,"2025-02-27 00:00:00","2026-04-16 11:56:32"
2326,120,"2025-11-04 00:00:00",185.85,0.00,"2025-11-04 00:00:00","2026-04-16 11:56:32"
2327,279,"2024-12-12 00:00:00",91.69,0.00,"2024-12-12 00:00:00","2026-04-16 11:56:32"
2328,215,"2020-11-13 00:00:00",15.54,25.00,"2020-11-13 00:00:00","2026-04-16 11:56:32"
2329,26,"2025-01-25 00:00:00",10.04,25.00,"2025-01-25 00:00:00","2026-04-16 11:56:32"
2330,212,"2022-09-26 00:00:00",146.07,0.00,"2022-09-26 00:00:00","2026-04-16 11:56:32"
2331,202,"2024-10-15 00:00:00",83.61,0.00,"2024-10-15 00:00:00","2026-04-16 11:56:32"
2332,74,"2023-04-06 00:00:00",131.54,0.00,"2023-04-06 00:00:00","2026-04-16 11:56:32"
2333,59,"2025-04-20 00:00:00",18.61,25.00,"2025-04-20 00:00:00","2026-04-16 11:56:32"
2334,129,"2024-09-13 00:00:00",90.52,0.00,"2024-09-13 00:00:00","2026-04-16 11:56:32"
2335,299,"2024-12-25 00:00:00",36.46,10.00,"2024-12-25 00:00:00","2026-04-16 11:56:32"
2336,105,"2025-08-02 00:00:00",151.47,0.00,"2025-08-02 00:00:00","2026-04-16 11:56:32"
2337,79,"2026-03-16 00:00:00",26.78,10.00,"2026-03-16 00:00:00","2026-04-16 11:56:32"
2338,81,"2025-11-09 00:00:00",78.54,0.00,"2025-11-09 00:00:00","2026-04-16 11:56:32"
2339,277,"2023-02-05 00:00:00",8.14,25.00,"2023-02-05 00:00:00","2026-04-16 11:56:32"
2340,134,"2022-04-01 00:00:00",92.03,0.00,"2022-04-01 00:00:00","2026-04-16 11:56:32"
2341,207,"2026-02-28 00:00:00",3.70,25.00,"2026-02-28 00:00:00","2026-04-16 11:56:32"
2342,51,"2026-02-15 00:00:00",34.88,10.00,"2026-02-15 00:00:00","2026-04-16 11:56:32"
2343,146,"2024-12-23 00:00:00",133.98,0.00,"2024-12-23 00:00:00","2026-04-16 11:56:32"
2344,176,"2025-10-12 00:00:00",370.62,0.00,"2025-10-12 00:00:00","2026-04-16 11:56:32"
2345,254,"2025-05-07 00:00:00",85.64,0.00,"2025-05-07 00:00:00","2026-04-16 11:56:32"
2346,164,"2025-06-25 00:00:00",258.83,0.00,"2025-06-25 00:00:00","2026-04-16 11:56:32"
2347,128,"2022-11-11 00:00:00",325.28,0.00,"2022-11-11 00:00:00","2026-04-16 11:56:32"
2348,187,"2022-09-24 00:00:00",126.19,0.00,"2022-09-24 00:00:00","2026-04-16 11:56:32"
2349,54,"2025-11-24 00:00:00",61.16,5.00,"2025-11-24 00:00:00","2026-04-16 11:56:32"
2350,201,"2026-01-30 00:00:00",6.94,25.00,"2026-01-30 00:00:00","2026-04-16 11:56:32"
2351,286,"2025-09-01 00:00:00",196.72,0.00,"2025-09-01 00:00:00","2026-04-16 11:56:32"
2352,207,"2026-01-22 00:00:00",136.48,0.00,"2026-01-22 00:00:00","2026-04-16 11:56:32"
2353,32,"2023-07-04 00:00:00",87.21,0.00,"2023-07-04 00:00:00","2026-04-16 11:56:32"
2354,190,"2026-03-14 00:00:00",197.50,0.00,"2026-03-14 00:00:00","2026-04-16 11:56:32"
2355,209,"2026-03-01 00:00:00",83.57,0.00,"2026-03-01 00:00:00","2026-04-16 11:56:32"
2356,275,"2022-10-26 00:00:00",163.92,0.00,"2022-10-26 00:00:00","2026-04-16 11:56:32"
2357,19,"2025-12-02 00:00:00",216.29,0.00,"2025-12-02 00:00:00","2026-04-16 11:56:32"
2358,52,"2025-11-08 00:00:00",108.64,0.00,"2025-11-08 00:00:00","2026-04-16 11:56:32"
2359,61,"2024-09-28 00:00:00",160.71,0.00,"2024-09-28 00:00:00","2026-04-16 11:56:32"
2360,147,"2026-01-15 00:00:00",158.71,0.00,"2026-01-15 00:00:00","2026-04-16 11:56:32"
2361,6,"2025-06-08 00:00:00",8.40,25.00,"2025-06-08 00:00:00","2026-04-16 11:56:32"
2362,284,"2023-11-22 00:00:00",58.76,5.00,"2023-11-22 00:00:00","2026-04-16 11:56:32"
2363,127,"2026-03-14 00:00:00",57.76,5.00,"2026-03-14 00:00:00","2026-04-16 11:56:32"
