order_id,order_item_id,product_key,customer_key,order_date_key,ship_date_key,delivered_date_key,canceled_date_key,order_datetime,order_delivery_fee,ship_datetime,delivered_datetime,canceled_datetime,quantity,unit_price,line_total,item_status
612,2811,1101,133,20241219,20241222,20241225,NULL,"2024-12-19 19:34:55",25.00,"2024-12-22 11:30:00","2024-12-25 13:47:00",NULL,1,8.63,8.63,DELIVERED
613,2812,5290,101,20260314,20260316,20260317,NULL,"2026-03-14 07:52:20",0.00,"2026-03-16 15:12:00","2026-03-17 18:58:00",NULL,1,13.52,13.52,DELIVERED
613,2816,3089,101,20260314,20260315,20260317,NULL,"2026-03-14 07:52:20",0.00,"2026-03-15 17:32:00","2026-03-17 18:03:00",NULL,1,6.09,6.09,DELIVERED
613,2818,1244,101,20260314,NULL,NULL,20260316,"2026-03-14 07:52:20",0.00,NULL,NULL,"2026-03-16 00:00:00",1,5.92,5.92,CANCELED
614,2821,4672,150,20260217,20260220,20260221,NULL,"2026-02-17 12:59:16",5.00,"2026-02-20 16:41:00","2026-02-21 16:53:00",NULL,4,5.83,23.32,DELIVERED
614,2822,610,150,20260217,20260220,20260222,NULL,"2026-02-17 12:59:16",5.00,"2026-02-20 08:45:00","2026-02-22 14:19:00",NULL,2,1.67,3.34,DELIVERED
614,2823,5122,150,20260217,20260218,20260223,NULL,"2026-02-17 12:59:16",5.00,"2026-02-18 08:28:00","2026-02-23 18:12:03",NULL,1,4.17,4.17,DELIVERED
614,2824,2811,150,20260217,20260218,20260223,NULL,"2026-02-17 12:59:16",5.00,"2026-02-18 09:09:00","2026-02-23 18:12:03",NULL,4,6.28,25.12,DELIVERED
615,2826,333,149,20260223,20260225,20260226,NULL,"2026-02-23 13:13:11",0.00,"2026-02-25 14:13:00","2026-02-26 18:18:03",NULL,3,9.53,28.59,DELIVERED
615,2827,512,149,20260223,20260224,20260301,NULL,"2026-02-23 13:13:11",0.00,"2026-02-24 08:29:00","2026-03-01 12:18:00",NULL,4,2.54,10.16,DELIVERED
615,2829,4973,149,20260223,20260224,20260228,NULL,"2026-02-23 13:13:11",0.00,"2026-02-24 15:47:00","2026-02-28 14:35:00",NULL,4,15.08,60.32,DELIVERED
615,2830,3711,149,20260223,20260224,20260225,NULL,"2026-02-23 13:13:11",0.00,"2026-02-24 10:17:00","2026-02-25 16:04:00",NULL,2,3.18,6.36,DELIVERED
616,2831,1311,103,20220703,20220706,20220709,NULL,"2022-07-03 18:36:21",0.00,"2022-07-06 14:22:00","2022-07-09 18:50:00",NULL,1,9.85,9.85,DELIVERED
616,2832,3232,103,20220703,20220706,20220711,NULL,"2022-07-03 18:36:21",0.00,"2022-07-06 10:32:00","2022-07-11 10:52:00",NULL,2,2.47,4.94,DELIVERED
616,2834,1360,103,20220703,20220706,20220710,NULL,"2022-07-03 18:36:21",0.00,"2022-07-06 08:09:00","2022-07-10 16:18:00",NULL,3,7.87,23.61,DELIVERED
616,2835,3021,103,20220703,20220705,20220709,NULL,"2022-07-03 18:36:21",0.00,"2022-07-05 10:25:00","2022-07-09 12:24:00",NULL,4,6.88,27.52,DELIVERED
616,2836,2723,103,20220703,20220706,20220708,NULL,"2022-07-03 18:36:21",0.00,"2022-07-06 17:46:00","2022-07-08 18:11:00",NULL,2,2.23,4.46,DELIVERED
616,2837,1052,103,20220703,20220706,20220707,NULL,"2022-07-03 18:36:21",0.00,"2022-07-06 10:44:00","2022-07-07 17:54:06",NULL,3,25.46,76.38,DELIVERED
617,2841,4272,236,20241022,20241025,20241026,NULL,"2024-10-22 08:06:16",0.00,"2024-10-25 17:40:00","2024-10-26 15:00:00",NULL,2,17.81,35.62,DELIVERED
617,2844,4911,236,20241022,20241023,20241024,NULL,"2024-10-22 08:06:16",0.00,"2024-10-23 10:22:00","2024-10-24 15:36:20",NULL,1,6.74,6.74,DELIVERED
618,2846,3766,290,20210723,20210726,20210728,NULL,"2021-07-23 15:42:45",10.00,"2021-07-26 13:32:00","2021-07-28 18:00:00",NULL,2,2.67,5.34,DELIVERED
621,2850,2004,285,20231231,20240103,20240104,NULL,"2023-12-31 15:23:24",0.00,"2024-01-03 14:11:00","2024-01-04 15:19:23",NULL,2,8.30,16.60,DELIVERED
622,2852,3620,243,20250308,20250309,20250314,NULL,"2025-03-08 07:01:49",0.00,"2025-03-09 12:56:00","2025-03-14 12:54:00",NULL,5,3.77,18.85,DELIVERED
623,2857,2139,255,20220925,NULL,NULL,20220925,"2022-09-25 18:09:11",0.00,NULL,NULL,"2022-09-25 00:00:00",4,14.35,57.40,CANCELED
623,2859,5016,255,20220925,20220926,20220927,NULL,"2022-09-25 18:09:11",0.00,"2022-09-26 08:16:00","2022-09-27 13:43:48",NULL,2,16.87,33.74,DELIVERED
623,2860,1390,255,20220925,20220926,20220927,NULL,"2022-09-25 18:09:11",0.00,"2022-09-26 11:46:00","2022-09-27 13:43:48",NULL,1,8.96,8.96,DELIVERED
623,2861,1182,255,20220925,20220928,20221002,NULL,"2022-09-25 18:09:11",0.00,"2022-09-28 16:01:00","2022-10-02 14:38:00",NULL,2,12.99,25.98,DELIVERED
624,2863,5119,281,20260301,20260302,20260304,NULL,"2026-03-01 17:27:56",0.00,"2026-03-02 13:04:00","2026-03-04 14:41:00",NULL,5,3.83,19.15,DELIVERED
624,2864,3952,281,20260301,20260304,20260306,NULL,"2026-03-01 17:27:56",0.00,"2026-03-04 14:23:00","2026-03-06 17:15:00",NULL,2,7.81,15.62,DELIVERED
624,2865,4737,281,20260301,20260303,20260306,NULL,"2026-03-01 17:27:56",0.00,"2026-03-03 14:16:00","2026-03-06 14:53:00",NULL,2,8.33,16.66,DELIVERED
625,2868,4707,4,20241201,20241202,20241203,NULL,"2024-12-01 18:21:09",0.00,"2024-12-02 09:59:00","2024-12-03 14:44:00",NULL,3,18.49,55.47,DELIVERED
626,2870,3553,298,20251023,20251024,20251025,NULL,"2025-10-23 08:43:23",10.00,"2025-10-24 08:26:00","2025-10-25 10:27:00",NULL,3,2.89,8.67,DELIVERED
627,2871,2534,137,20260408,20260410,20260411,NULL,"2026-04-08 07:16:31",0.00,"2026-04-10 08:54:00","2026-04-11 16:40:48",NULL,2,8.27,16.54,DELIVERED
627,2872,1509,137,20260408,20260411,20260412,NULL,"2026-04-08 07:16:31",0.00,"2026-04-11 12:41:00","2026-04-12 09:05:00",NULL,5,13.80,69.00,DELIVERED
627,2873,5227,137,20260408,20260410,20260411,NULL,"2026-04-08 07:16:31",0.00,"2026-04-10 11:29:00","2026-04-11 12:27:00",NULL,5,14.32,71.60,DELIVERED
627,2875,1323,137,20260408,20260410,20260411,NULL,"2026-04-08 07:16:31",0.00,"2026-04-10 14:26:00","2026-04-11 12:25:00",NULL,5,5.06,25.30,DELIVERED
627,2876,162,137,20260408,20260409,20260411,NULL,"2026-04-08 07:16:31",0.00,"2026-04-09 08:09:00","2026-04-11 16:40:48",NULL,2,6.23,12.46,DELIVERED
628,2877,5039,203,20241228,20241230,20250101,NULL,"2024-12-28 07:35:59",25.00,"2024-12-30 10:45:00","2025-01-01 18:31:00",NULL,4,4.81,19.24,DELIVERED
629,2878,2134,257,20260129,NULL,NULL,20260131,"2026-01-29 10:25:07",5.00,NULL,NULL,"2026-01-31 00:00:00",4,11.37,45.48,CANCELED
630,2884,274,188,20260206,20260207,20260209,NULL,"2026-02-06 14:57:32",0.00,"2026-02-07 16:25:00","2026-02-09 15:56:00",NULL,4,10.20,40.80,DELIVERED
631,2885,5039,127,20260226,20260228,20260303,NULL,"2026-02-26 09:41:16",10.00,"2026-02-28 15:33:00","2026-03-03 11:13:43",NULL,1,4.80,4.80,DELIVERED
632,2888,3651,130,20250920,20250922,20250923,NULL,"2025-09-20 16:18:35",0.00,"2025-09-22 08:33:00","2025-09-23 15:41:00",NULL,1,13.07,13.07,DELIVERED
633,2894,5141,273,20211020,20211023,20211026,NULL,"2021-10-20 16:02:12",0.00,"2021-10-23 11:14:00","2021-10-26 10:13:00",NULL,1,5.43,5.43,DELIVERED
633,2896,4550,273,20211020,20211021,20211024,NULL,"2021-10-20 16:02:12",0.00,"2021-10-21 10:35:00","2021-10-24 09:40:00",NULL,1,4.57,4.57,DELIVERED
634,2897,262,197,20260216,20260217,20260222,NULL,"2026-02-16 05:17:03",5.00,"2026-02-17 17:06:00","2026-02-22 14:33:00",NULL,5,5.76,28.80,DELIVERED
634,2900,1355,197,20260216,NULL,NULL,20260217,"2026-02-16 05:17:03",5.00,NULL,NULL,"2026-02-17 00:00:00",3,5.84,17.52,CANCELED
635,2901,3047,130,20250210,NULL,NULL,20250212,"2025-02-10 18:13:25",0.00,NULL,NULL,"2025-02-12 00:00:00",2,3.80,7.60,CANCELED
635,2902,3337,130,20250210,20250211,20250213,NULL,"2025-02-10 18:13:25",0.00,"2025-02-11 16:20:00","2025-02-13 11:08:00",NULL,2,8.95,17.90,DELIVERED
635,2903,4076,130,20250210,20250213,20250217,NULL,"2025-02-10 18:13:25",0.00,"2025-02-13 08:44:00","2025-02-17 15:49:00",NULL,3,9.70,29.10,DELIVERED
635,2904,1460,130,20250210,20250211,20250213,NULL,"2025-02-10 18:13:25",0.00,"2025-02-11 10:01:00","2025-02-13 10:54:00",NULL,2,8.69,17.38,DELIVERED
635,2906,3166,130,20250210,20250213,20250216,NULL,"2025-02-10 18:13:25",0.00,"2025-02-13 10:39:00","2025-02-16 14:38:00",NULL,4,6.57,26.28,DELIVERED
636,2907,4298,54,20250127,20250128,20250129,NULL,"2025-01-27 10:42:28",0.00,"2025-01-28 12:15:00","2025-01-29 09:26:00",NULL,5,15.35,76.75,DELIVERED
636,2908,2822,54,20250127,20250130,20250131,NULL,"2025-01-27 10:42:28",0.00,"2025-01-30 08:00:00","2025-01-31 17:09:00",NULL,2,15.38,30.76,DELIVERED
637,2909,955,121,20211104,20211107,20211112,NULL,"2021-11-04 17:07:21",0.00,"2021-11-07 13:19:00","2021-11-12 17:21:00",NULL,1,19.24,19.24,DELIVERED
637,2911,1913,121,20211104,20211106,20211108,NULL,"2021-11-04 17:07:21",0.00,"2021-11-06 10:01:00","2021-11-08 13:20:00",NULL,3,25.58,76.74,DELIVERED
637,2912,1014,121,20211104,20211106,20211109,NULL,"2021-11-04 17:07:21",0.00,"2021-11-06 10:07:00","2021-11-09 18:15:00",NULL,3,8.25,24.75,DELIVERED
637,2915,226,121,20211104,20211105,20211110,NULL,"2021-11-04 17:07:21",0.00,"2021-11-05 08:13:00","2021-11-10 18:00:00",NULL,2,4.24,8.48,DELIVERED
638,2916,4456,119,20250611,20250613,20250615,NULL,"2025-06-11 18:12:25",25.00,"2025-06-13 11:37:00","2025-06-15 09:36:00",NULL,5,2.27,11.35,DELIVERED
639,2919,2743,172,20240807,20240808,20240810,NULL,"2024-08-07 12:47:10",5.00,"2024-08-08 08:57:00","2024-08-10 14:41:00",NULL,2,6.71,13.42,DELIVERED
640,2920,4376,88,20251212,20251213,20251218,NULL,"2025-12-12 19:06:45",0.00,"2025-12-13 10:57:00","2025-12-18 09:26:00",NULL,2,12.56,25.12,DELIVERED
640,2921,1114,88,20251212,20251214,20251217,NULL,"2025-12-12 19:06:45",0.00,"2025-12-14 08:51:00","2025-12-17 10:09:00",NULL,3,10.59,31.77,DELIVERED
641,2922,3808,103,20230724,20230726,20230729,NULL,"2023-07-24 13:10:47",0.00,"2023-07-26 13:57:00","2023-07-29 10:01:00",NULL,2,7.22,14.44,DELIVERED
641,2923,3779,103,20230724,20230727,20230801,NULL,"2023-07-24 13:10:47",0.00,"2023-07-27 13:42:00","2023-08-01 17:18:00",NULL,1,17.09,17.09,DELIVERED
641,2924,4971,103,20230724,20230726,20230729,NULL,"2023-07-24 13:10:47",0.00,"2023-07-26 17:37:00","2023-07-29 12:03:00",NULL,4,8.40,33.60,DELIVERED
641,2926,2797,103,20230724,20230726,20230731,NULL,"2023-07-24 13:10:47",0.00,"2023-07-26 09:20:00","2023-07-31 12:40:00",NULL,1,16.21,16.21,DELIVERED
641,2927,882,103,20230724,20230725,20230726,NULL,"2023-07-24 13:10:47",0.00,"2023-07-25 11:43:00","2023-07-26 17:37:59",NULL,1,6.41,6.41,DELIVERED
641,2928,1194,103,20230724,NULL,NULL,20230725,"2023-07-24 13:10:47",0.00,NULL,NULL,"2023-07-25 00:00:00",1,6.37,6.37,CANCELED
642,2930,1026,7,20251230,20260101,20260103,NULL,"2025-12-30 18:59:22",0.00,"2026-01-01 09:18:00","2026-01-03 09:16:00",NULL,3,9.32,27.96,DELIVERED
642,2932,3931,7,20251230,20251231,20260105,NULL,"2025-12-30 18:59:22",0.00,"2025-12-31 09:13:00","2026-01-05 15:32:00",NULL,4,9.88,39.52,DELIVERED
642,2934,2435,7,20251230,20260101,20260104,NULL,"2025-12-30 18:59:22",0.00,"2026-01-01 12:05:00","2026-01-04 10:19:00",NULL,1,11.90,11.90,DELIVERED
642,2936,964,7,20251230,20260101,20260103,NULL,"2025-12-30 18:59:22",0.00,"2026-01-01 10:43:00","2026-01-03 18:40:00",NULL,2,21.27,42.54,DELIVERED
643,2937,4399,97,20250702,20250704,20250705,NULL,"2025-07-02 07:44:57",0.00,"2025-07-04 08:12:00","2025-07-05 12:40:03",NULL,3,8.15,24.45,DELIVERED
643,2938,2361,97,20250702,20250703,20250705,NULL,"2025-07-02 07:44:57",0.00,"2025-07-03 16:42:00","2025-07-05 12:40:03",NULL,4,14.48,57.92,DELIVERED
643,2939,3873,97,20250702,20250705,20250707,NULL,"2025-07-02 07:44:57",0.00,"2025-07-05 17:37:00","2025-07-07 11:21:00",NULL,5,10.08,50.40,DELIVERED
643,2940,4522,97,20250702,20250703,20250707,NULL,"2025-07-02 07:44:57",0.00,"2025-07-03 08:12:00","2025-07-07 17:40:00",NULL,3,6.58,19.74,DELIVERED
643,2941,4072,97,20250702,20250705,20250709,NULL,"2025-07-02 07:44:57",0.00,"2025-07-05 15:53:00","2025-07-09 09:46:00",NULL,5,14.36,71.80,DELIVERED
644,2943,5280,146,20230608,20230610,20230612,NULL,"2023-06-08 09:47:27",0.00,"2023-06-10 10:50:00","2023-06-12 13:33:00",NULL,3,9.52,28.56,DELIVERED
644,2946,561,146,20230608,20230610,20230611,NULL,"2023-06-08 09:47:27",0.00,"2023-06-10 15:18:00","2023-06-11 13:16:00",NULL,1,2.84,2.84,DELIVERED
645,2948,597,115,20240108,20240111,20240114,NULL,"2024-01-08 09:47:43",0.00,"2024-01-11 08:56:00","2024-01-14 13:26:00",NULL,4,9.97,39.88,DELIVERED
645,2949,3574,115,20240108,20240111,20240112,NULL,"2024-01-08 09:47:43",0.00,"2024-01-11 16:56:00","2024-01-12 17:37:53",NULL,3,10.36,31.08,DELIVERED
645,2950,2584,115,20240108,20240111,20240114,NULL,"2024-01-08 09:47:43",0.00,"2024-01-11 09:00:00","2024-01-14 14:38:00",NULL,1,4.04,4.04,DELIVERED
646,2951,3989,75,20260201,20260202,20260205,NULL,"2026-02-01 19:12:04",10.00,"2026-02-02 11:51:00","2026-02-05 11:03:01",NULL,1,8.47,8.47,DELIVERED
647,2953,2430,276,20260318,20260321,20260322,NULL,"2026-03-18 08:28:10",10.00,"2026-03-21 12:54:00","2026-03-22 09:46:00",NULL,2,16.33,32.66,DELIVERED
647,2954,3249,276,20260318,20260321,20260323,NULL,"2026-03-18 08:28:10",10.00,"2026-03-21 13:33:00","2026-03-23 09:30:00",NULL,2,6.77,13.54,DELIVERED
648,2955,2591,82,20250414,20250417,20250422,NULL,"2025-04-14 14:03:58",5.00,"2025-04-17 17:42:00","2025-04-22 17:53:00",NULL,2,1.62,3.24,DELIVERED
648,2956,614,82,20250414,20250417,20250421,NULL,"2025-04-14 14:03:58",5.00,"2025-04-17 08:36:00","2025-04-21 17:33:00",NULL,1,8.04,8.04,DELIVERED
648,2958,5297,82,20250414,20250417,20250418,NULL,"2025-04-14 14:03:58",5.00,"2025-04-17 08:22:00","2025-04-18 10:16:31",NULL,2,3.92,7.84,DELIVERED
649,2960,2295,20,20200620,20200621,20200622,NULL,"2020-06-20 08:27:25",0.00,"2020-06-21 08:45:00","2020-06-22 15:02:00",NULL,5,3.77,18.85,DELIVERED
649,2963,950,20,20200620,NULL,NULL,20200622,"2020-06-20 08:27:25",0.00,NULL,NULL,"2020-06-22 00:00:00",1,13.78,13.78,CANCELED
649,2965,2987,20,20200620,20200621,20200622,NULL,"2020-06-20 08:27:25",0.00,"2020-06-21 12:29:00","2020-06-22 10:55:16",NULL,1,11.71,11.71,DELIVERED
649,2966,2350,20,20200620,20200623,20200624,NULL,"2020-06-20 08:27:25",0.00,"2020-06-23 08:50:00","2020-06-24 09:34:00",NULL,4,2.38,9.52,DELIVERED
650,2967,3674,205,20240126,20240127,20240131,NULL,"2024-01-26 08:53:54",0.00,"2024-01-27 14:46:00","2024-01-31 18:21:00",NULL,2,5.97,11.94,DELIVERED
650,2970,3772,205,20240126,20240127,20240128,NULL,"2024-01-26 08:53:54",0.00,"2024-01-27 12:27:00","2024-01-28 18:28:00",NULL,2,9.24,18.48,DELIVERED
650,2972,1673,205,20240126,20240129,20240202,NULL,"2024-01-26 08:53:54",0.00,"2024-01-29 10:35:00","2024-02-02 09:43:00",NULL,1,12.07,12.07,DELIVERED
650,2973,2862,205,20240126,20240127,20240201,NULL,"2024-01-26 08:53:54",0.00,"2024-01-27 11:32:00","2024-02-01 15:50:00",NULL,4,12.69,50.76,DELIVERED
651,2976,3030,124,20250828,20250829,20250831,NULL,"2025-08-28 07:58:33",0.00,"2025-08-29 09:42:00","2025-08-31 09:52:00",NULL,4,18.22,72.88,DELIVERED
652,2978,149,54,20251119,20251121,20251124,NULL,"2025-11-19 09:30:44",0.00,"2025-11-21 09:51:00","2025-11-24 17:46:00",NULL,4,17.43,69.72,DELIVERED
653,2979,478,98,20240820,20240822,20240823,NULL,"2024-08-20 18:36:28",0.00,"2024-08-22 17:57:00","2024-08-23 17:19:48",NULL,1,11.32,11.32,DELIVERED
653,2981,3860,98,20240820,20240821,20240823,NULL,"2024-08-20 18:36:28",0.00,"2024-08-21 08:30:00","2024-08-23 13:43:00",NULL,1,8.18,8.18,DELIVERED
653,2982,997,98,20240820,20240823,20240828,NULL,"2024-08-20 18:36:28",0.00,"2024-08-23 10:13:00","2024-08-28 11:37:00",NULL,2,7.79,15.58,DELIVERED
653,2983,3159,98,20240820,20240821,20240823,NULL,"2024-08-20 18:36:28",0.00,"2024-08-21 11:53:00","2024-08-23 17:19:48",NULL,2,8.14,16.28,DELIVERED
654,2984,3404,120,20241102,20241105,20241108,NULL,"2024-11-02 13:55:41",0.00,"2024-11-05 10:06:00","2024-11-08 17:49:00",NULL,5,12.09,60.45,DELIVERED
654,2988,3685,120,20241102,20241104,20241106,NULL,"2024-11-02 13:55:41",0.00,"2024-11-04 10:21:00","2024-11-06 10:27:00",NULL,2,15.36,30.72,DELIVERED
656,2991,668,86,20250730,20250731,20250804,NULL,"2025-07-30 14:14:54",5.00,"2025-07-31 08:56:00","2025-08-04 13:32:52",NULL,3,7.09,21.27,DELIVERED
657,2995,5119,167,20240902,NULL,NULL,20240904,"2024-09-02 08:26:39",5.00,NULL,NULL,"2024-09-04 00:00:00",2,4.05,8.10,CANCELED
658,2997,2591,172,20250620,20250623,20250624,NULL,"2025-06-20 09:12:21",0.00,"2025-06-23 09:23:00","2025-06-24 17:54:38",NULL,2,1.60,3.20,DELIVERED
658,2998,1623,172,20250620,20250622,20250626,NULL,"2025-06-20 09:12:21",0.00,"2025-06-22 12:56:00","2025-06-26 13:29:00",NULL,1,2.69,2.69,DELIVERED
658,2999,281,172,20250620,NULL,NULL,20250622,"2025-06-20 09:12:21",0.00,NULL,NULL,"2025-06-22 00:00:00",5,5.41,27.05,CANCELED
659,3003,191,280,20231009,20231012,20231013,NULL,"2023-10-09 17:22:30",0.00,"2023-10-12 10:49:00","2023-10-13 11:00:00",NULL,2,8.08,16.16,DELIVERED
659,3004,2989,280,20231009,20231012,20231015,NULL,"2023-10-09 17:22:30",0.00,"2023-10-12 09:43:00","2023-10-15 10:47:00",NULL,2,14.35,28.70,DELIVERED
659,3007,4951,280,20231009,20231012,20231017,NULL,"2023-10-09 17:22:30",0.00,"2023-10-12 16:01:00","2023-10-17 13:19:00",NULL,5,5.29,26.45,DELIVERED
659,3008,4066,280,20231009,20231012,20231013,NULL,"2023-10-09 17:22:30",0.00,"2023-10-12 10:05:00","2023-10-13 15:04:43",NULL,1,9.26,9.26,DELIVERED
659,3009,3192,280,20231009,20231012,20231016,NULL,"2023-10-09 17:22:30",0.00,"2023-10-12 16:44:00","2023-10-16 12:22:00",NULL,3,14.54,43.62,DELIVERED
660,3011,3437,4,20260406,NULL,NULL,20260408,"2026-04-06 18:42:02",0.00,NULL,NULL,"2026-04-08 00:00:00",4,6.97,27.88,CANCELED
660,3012,3449,4,20260406,20260407,20260411,NULL,"2026-04-06 18:42:02",0.00,"2026-04-07 08:10:00","2026-04-11 16:00:00",NULL,3,15.61,46.83,DELIVERED
661,3013,4067,175,20251123,20251126,20251129,NULL,"2025-11-23 12:58:08",0.00,"2025-11-26 17:39:00","2025-11-29 14:35:00",NULL,5,15.33,76.65,DELIVERED
661,3014,3609,175,20251123,20251125,20251126,NULL,"2025-11-23 12:58:08",0.00,"2025-11-25 11:09:00","2025-11-26 09:04:20",NULL,2,17.17,34.34,DELIVERED
661,3017,1560,175,20251123,20251126,20251130,NULL,"2025-11-23 12:58:08",0.00,"2025-11-26 16:46:00","2025-11-30 11:54:00",NULL,5,9.91,49.55,DELIVERED
661,3018,601,175,20251123,20251124,20251126,NULL,"2025-11-23 12:58:08",0.00,"2025-11-24 16:27:00","2025-11-26 09:04:20",NULL,1,11.16,11.16,DELIVERED
661,3019,3567,175,20251123,20251125,20251129,NULL,"2025-11-23 12:58:08",0.00,"2025-11-25 15:31:00","2025-11-29 11:44:00",NULL,2,3.33,6.66,DELIVERED
663,3023,775,230,20220729,20220730,20220731,NULL,"2022-07-29 18:19:00",0.00,"2022-07-30 13:42:00","2022-07-31 18:22:33",NULL,5,12.39,61.95,DELIVERED
664,3029,3122,261,20231212,20231213,20231217,NULL,"2023-12-12 11:34:29",0.00,"2023-12-13 09:42:00","2023-12-17 09:51:00",NULL,4,9.42,37.68,DELIVERED
665,3032,2484,39,20211101,20211103,20211105,NULL,"2021-11-01 08:13:31",0.00,"2021-11-03 17:13:00","2021-11-05 14:11:17",NULL,4,2.09,8.36,DELIVERED
665,3035,164,39,20211101,20211102,20211105,NULL,"2021-11-01 08:13:31",0.00,"2021-11-02 09:55:00","2021-11-05 14:11:17",NULL,1,29.52,29.52,DELIVERED
666,3037,3188,230,20231204,20231206,20231207,NULL,"2023-12-04 09:33:25",5.00,"2023-12-06 11:13:00","2023-12-07 11:26:00",NULL,2,6.88,13.76,DELIVERED
666,3039,4903,230,20231204,20231207,20231209,NULL,"2023-12-04 09:33:25",5.00,"2023-12-07 08:14:00","2023-12-09 13:11:27",NULL,1,8.55,8.55,DELIVERED
667,3044,352,229,20260415,20260417,20260421,NULL,"2026-04-15 11:04:06",5.00,"2026-04-17 10:57:00","2026-04-21 10:54:00",NULL,1,6.51,6.51,DELIVERED
667,3045,5186,229,20260415,NULL,NULL,20260416,"2026-04-15 11:04:06",5.00,NULL,NULL,"2026-04-16 00:00:00",5,3.06,15.30,CANCELED
668,3049,4460,282,20240827,NULL,NULL,20240828,"2024-08-27 10:18:28",0.00,NULL,NULL,"2024-08-28 00:00:00",3,4.07,12.21,CANCELED
669,3052,5225,86,20240301,NULL,NULL,20240301,"2024-03-01 17:15:10",0.00,NULL,NULL,"2024-03-01 00:00:00",3,17.01,51.03,CANCELED
669,3054,64,86,20240301,20240303,20240306,NULL,"2024-03-01 17:15:10",0.00,"2024-03-03 09:54:00","2024-03-06 13:12:05",NULL,5,8.33,41.65,DELIVERED
669,3055,1041,86,20240301,20240304,20240306,NULL,"2024-03-01 17:15:10",0.00,"2024-03-04 10:18:00","2024-03-06 18:44:00",NULL,1,9.90,9.90,DELIVERED
670,3056,4129,133,20231230,20240102,20240103,NULL,"2023-12-30 19:15:37",0.00,"2024-01-02 13:20:00","2024-01-03 15:48:44",NULL,2,7.98,15.96,DELIVERED
670,3057,2525,133,20231230,20240102,20240104,NULL,"2023-12-30 19:15:37",0.00,"2024-01-02 09:28:00","2024-01-04 09:55:00",NULL,1,4.88,4.88,DELIVERED
670,3058,3625,133,20231230,20240101,20240104,NULL,"2023-12-30 19:15:37",0.00,"2024-01-01 12:14:00","2024-01-04 18:12:00",NULL,5,5.51,27.55,DELIVERED
670,3059,4305,133,20231230,20240101,20240104,NULL,"2023-12-30 19:15:37",0.00,"2024-01-01 09:56:00","2024-01-04 12:02:00",NULL,2,2.42,4.84,DELIVERED
670,3060,1360,133,20231230,20240101,20240103,NULL,"2023-12-30 19:15:37",0.00,"2024-01-01 08:12:00","2024-01-03 17:33:00",NULL,3,8.32,24.96,DELIVERED
670,3061,4957,133,20231230,NULL,NULL,20231231,"2023-12-30 19:15:37",0.00,NULL,NULL,"2023-12-31 00:00:00",3,15.16,45.48,CANCELED
670,3062,4081,133,20231230,20240102,20240107,NULL,"2023-12-30 19:15:37",0.00,"2024-01-02 11:50:00","2024-01-07 12:00:00",NULL,5,3.77,18.85,DELIVERED
671,3066,4306,222,20230123,20230126,20230128,NULL,"2023-01-23 17:38:04",0.00,"2023-01-26 16:11:00","2023-01-28 13:32:00",NULL,1,10.57,10.57,DELIVERED
671,3067,3646,222,20230123,20230125,20230129,NULL,"2023-01-23 17:38:04",0.00,"2023-01-25 12:32:00","2023-01-29 13:27:00",NULL,1,6.47,6.47,DELIVERED
672,3069,4158,297,20250622,20250624,20250625,NULL,"2025-06-22 10:51:07",25.00,"2025-06-24 10:17:00","2025-06-25 15:51:00",NULL,3,2.52,7.56,DELIVERED
673,3071,4964,128,20230430,NULL,NULL,20230502,"2023-04-30 10:10:33",0.00,NULL,NULL,"2023-05-02 00:00:00",5,7.07,35.35,CANCELED
673,3072,2119,128,20230430,20230503,20230506,NULL,"2023-04-30 10:10:33",0.00,"2023-05-03 09:09:00","2023-05-06 12:30:00",NULL,3,2.66,7.98,DELIVERED
673,3073,4590,128,20230430,20230502,20230503,NULL,"2023-04-30 10:10:33",0.00,"2023-05-02 11:14:00","2023-05-03 18:52:43",NULL,5,13.98,69.90,DELIVERED
673,3075,4947,128,20230430,20230502,20230503,NULL,"2023-04-30 10:10:33",0.00,"2023-05-02 13:27:00","2023-05-03 18:52:43",NULL,4,7.62,30.48,DELIVERED
674,3077,4191,220,20240219,20240222,20240226,NULL,"2024-02-19 18:27:40",0.00,"2024-02-22 12:27:00","2024-02-26 17:59:00",NULL,4,2.13,8.52,DELIVERED
674,3079,672,220,20240219,20240220,20240225,NULL,"2024-02-19 18:27:40",0.00,"2024-02-20 12:21:00","2024-02-25 14:41:00",NULL,1,7.24,7.24,DELIVERED
674,3080,1648,220,20240219,20240221,20240226,NULL,"2024-02-19 18:27:40",0.00,"2024-02-21 15:47:00","2024-02-26 15:55:00",NULL,5,5.29,26.45,DELIVERED
674,3081,3018,220,20240219,20240221,20240222,NULL,"2024-02-19 18:27:40",0.00,"2024-02-21 14:17:00","2024-02-22 15:16:00",NULL,1,4.69,4.69,DELIVERED
674,3082,3039,220,20240219,20240221,20240225,NULL,"2024-02-19 18:27:40",0.00,"2024-02-21 12:37:00","2024-02-25 15:21:00",NULL,1,22.09,22.09,DELIVERED
676,3084,1893,12,20260121,20260123,20260127,NULL,"2026-01-21 07:09:45",0.00,"2026-01-23 16:12:00","2026-01-27 12:16:00",NULL,5,3.52,17.60,DELIVERED
