product_key,product_id,product_sku,product_name,product_type,brand_name,subcategory_id,category,subcategory,unit_size,price,stock_quantity,is_active,date_created,date_inactive
817,5007,BRYJEAY4M18T,"LittleBloom Baby Water","Baby Water",LittleBloom,35,"Baby and Childcare",Beverages,"16 oz",22.15,288,1,2019-07-13,NULL
818,1533,SWXPNT8N00T7,"BrightNest Compostable Plates","Compostable Plates",BrightNest,23,"Household Goods and Cleaning Products","Disposable Tableware","25 ct",10.59,199,1,2019-07-13,NULL
819,1568,XAR1RCLJA0RA,"Auralift Paper Lunch Bags","Paper Lunch Bags",Auralift,20,"Household Goods and Cleaning Products","Paper Products","50 ct",7.23,119,1,2019-07-13,NULL
820,8810,7IZXCMVR6R13,"VitaVerde Mushrooms",Mushrooms,VitaVerde,4,"Food and Beverages",Produce,"8 oz",2.76,46,1,2019-07-14,NULL
821,8192,C2RLTUEIYPSE,"Aurora Fields Whole Milk","Whole Milk","Aurora Fields",1,"Food and Beverages",Dairy,"32 oz",8.90,72,1,2019-07-14,NULL
822,7931,CLR5YN20G1O6,"Aurora Fields Salmon Fillets","Salmon Fillets","Aurora Fields",5,"Food and Beverages",Meat,"8 oz",2.18,210,1,2019-07-14,NULL
823,9085,DWDKVY0Y1T9A,"Lunafresh Spinach",Spinach,Lunafresh,4,"Food and Beverages",Produce,"8 oz",9.89,134,1,2019-07-14,NULL
824,5782,E7HKXV1DNRAP,"PureHarvest Orange Juice","Orange Juice",PureHarvest,9,"Food and Beverages",Juice,"32 oz",9.28,41,1,2019-07-14,NULL
825,7032,HOG6UY8PVJ8W,"Crescent Grove Ground Beef","Ground Beef","Crescent Grove",5,"Food and Beverages",Meat,"2 lb",9.42,90,1,2019-07-14,NULL
826,7174,MSBMYUXM17VJ,"Lunafresh Zucchini",Zucchini,Lunafresh,4,"Food and Beverages",Produce,"2 lb",1.83,67,1,2019-07-14,NULL
827,5486,T04JQZ1BV9YU,"PureHarvest Shredded Wheat","Shredded Wheat",PureHarvest,6,"Food and Beverages","Breakfast and Cereal","14 oz",7.78,195,1,2019-07-14,NULL
828,4098,46EP4XU6EPYR,"GoldenVale Farms Bratwurst",Bratwurst,"GoldenVale Farms",5,"Food and Beverages",Meat,"16 oz",4.10,297,1,2019-07-15,NULL
829,6731,HAUH2IK02WHY,"SunVale Home Citrus Scent Air Freshener","Citrus Scent Air Freshener","SunVale Home",24,"Household Goods and Cleaning Products","Air Fresheners","8 oz",16.32,70,1,2019-07-15,NULL
830,6280,48SJLVPR86SF,"Aqualis Pure Alkaline Water","Alkaline Water","Aqualis Pure",12,"Food and Beverages",Water,"1 L",4.57,198,1,2019-07-16,NULL
831,4015,NFFEGQ8KLOY1,"Auralift Wellness Arthritis Relief Tablets","Arthritis Relief Tablets","Auralift Wellness",28,"Health and Wellness Products","Pain Relief","24 ct",12.23,107,1,2019-07-16,NULL
832,1604,OJQIUWOLRNLY,"Auralift Laundry Pods","Laundry Pods",Auralift,19,"Household Goods and Cleaning Products",Laundry,"20 ct",11.64,154,1,2019-07-16,NULL
833,4221,6YCVECVLY2K2,"Crescent Grove Paper Cups","Paper Cups","Crescent Grove",20,"Household Goods and Cleaning Products","Paper Products","25 ct",13.15,107,1,2019-07-17,NULL
834,3972,DH6WGP0FWJH8,"GoldenDrop Pomegranate Juice","Pomegranate Juice",GoldenDrop,9,"Food and Beverages",Juice,"32 oz",6.39,114,1,2019-07-17,NULL
835,7414,MDCV7UUEAZUW,"Tmart Tall Kitchen Bags","Tall Kitchen Bags",Tmart,21,"Household Goods and Cleaning Products","Trash Bags","20 ct",10.66,123,1,2019-07-17,NULL
836,7864,N4B8MGXQ3LMV,"BrightBerry Baking Powder","Baking Powder",BrightBerry,7,"Food and Beverages",Pantry,"8 oz",4.77,236,1,2019-07-17,NULL
837,6424,5CK89UBSYPR4,"Lunafresh Baby Baby Shampoo","Baby Shampoo","Lunafresh Baby",39,"Baby and Childcare","Bathing and Skin Care","8 oz",27.80,105,1,2019-07-18,NULL
838,8032,PP4CYFJ35IVZ,"NaturaPress Pomegranate Juice","Pomegranate Juice",NaturaPress,9,"Food and Beverages",Juice,"32 oz",8.26,278,1,2019-07-18,NULL
839,9181,VXCVWN7VU9UD,"LittleBloom Infant Formula Powder","Infant Formula Powder",LittleBloom,34,"Baby and Childcare","Food and Formula","36 oz",20.50,167,1,2019-07-18,NULL
840,818,4F8VF3CKHJ7Y,"AirVista Sinus Relief Capsules","Sinus Relief Capsules",AirVista,26,"Health and Wellness Products","Allergy and Sinus","20 ct",19.89,239,1,2019-07-19,NULL
841,3902,J210I7WM2P7Z,"BrightBerry Vanilla Cream Soda","Vanilla Cream Soda",BrightBerry,8,"Food and Beverages",Soda,"16 oz",9.34,86,1,2019-07-19,NULL
842,9524,52K7ZBA59295,"Crescent Grove Cornstarch",Cornstarch,"Crescent Grove",7,"Food and Beverages",Pantry,"12 oz",3.17,211,1,2019-07-20,NULL
843,5435,D0R22B0VY0W6,"NaturaPress Snack Bags","Snack Bags",NaturaPress,22,"Household Goods and Cleaning Products","Food Storages and Wraps","50 ct",14.04,250,1,2019-07-20,NULL
844,359,EAZ6TBKJOM7F,"VitaVerde Sliced Rye Bread","Sliced Rye Bread",VitaVerde,2,"Food and Beverages","Baked Goods","16 oz",1.96,120,1,2019-07-20,NULL
845,3009,LM2B32EIBEAF,"SinusEase Non-Drowsy Antihistamine","Non-Drowsy Antihistamine",SinusEase,26,"Health and Wellness Products","Allergy and Sinus","14 ct",4.46,279,1,2019-07-20,NULL
846,1659,1KB1TKYH4JWB,"Crescent Grove Citrus Scent Air Freshener","Citrus Scent Air Freshener","Crescent Grove",24,"Household Goods and Cleaning Products","Air Fresheners","8 oz",13.76,50,1,2019-07-21,NULL
847,9406,8LEOJ04JKA9C,"PurePeak Drinks Raspberry Soda","Raspberry Soda","PurePeak Drinks",8,"Food and Beverages",Soda,"16 oz",2.50,165,1,2019-07-21,NULL
848,2066,IL3V2P3B1RLJ,"NaturaPress Tots Baby Sunscreen","Baby Sunscreen","NaturaPress Tots",40,"Baby and Childcare","Health & Wellnes","3 oz",22.36,282,1,2019-07-21,NULL
849,6451,LKGI3HC2TNF8,"BrightNest All Purpose Cleaner","All Purpose Cleaner",BrightNest,18,"Household Goods and Cleaning Products","Cleaning Supplies","56 oz",4.37,218,1,2019-07-21,NULL
850,7639,YVUHVIVSDJMG,"Tmart Sweet Potatoes","Sweet Potatoes",Tmart,4,"Food and Beverages",Produce,"5 lb",9.12,182,1,2019-07-21,NULL
851,3484,GAT7WROIVX2Q,"BrightNest Fish Oil","Fish Oil",BrightNest,25,"Health and Wellness Products","Vitamins and Supplements","60 ct",18.35,77,1,2019-07-22,NULL
852,9924,H6OU6HJQ3M84,"EverSip Lemon Lime Soda","Lemon Lime Soda",EverSip,8,"Food and Beverages",Soda,"12 oz",4.59,58,1,2019-07-22,NULL
853,6397,ZMZZPPGNWRRR,"PureNourish Glass Baby Bottles","Glass Baby Bottles",PureNourish,37,"Baby and Childcare","Bottles and Cups","8 oz",12.42,138,1,2019-07-22,NULL
854,9712,2JWBU0KLDSH3,"Lunafresh Italian Sausage","Italian Sausage",Lunafresh,5,"Food and Beverages",Meat,"32 oz",5.57,294,1,2019-07-23,NULL
855,5002,5XZJ2IIZ6M5D,"Auralift Paper Lunch Bags","Paper Lunch Bags",Auralift,20,"Household Goods and Cleaning Products","Paper Products","100 ct",17.98,272,1,2019-07-23,NULL
856,7161,8WAZ36KRE4CU,"NaturaPress Sausages",Sausages,NaturaPress,5,"Food and Beverages",Meat,"12 oz",7.50,48,1,2019-07-23,NULL
857,6487,BDNIF5KSGGQL,"VitaVerde Headache Relief Caplets","Headache Relief Caplets",VitaVerde,28,"Health and Wellness Products","Pain Relief","24 ct",18.72,296,1,2019-07-23,NULL
858,493,QIDSBP6Q7UYF,"Auralift Wellness Headache Relief Caplets","Headache Relief Caplets","Auralift Wellness",28,"Health and Wellness Products","Pain Relief","24 ct",17.63,66,1,2019-07-23,NULL
859,7857,2O7582WN7K1I,"VitaVerde Turkey Jerky","Turkey Jerky",VitaVerde,3,"Food and Beverages",Snacks,"6 oz",4.88,233,1,2019-07-24,NULL
860,1687,JGJDPEG3QKQW,"ComfortCure Aquatics Aquarium Heater","Aquarium Heater","ComfortCure Aquatics",33,"Pet Care Products",Fish,25W,16.69,212,1,2019-07-24,NULL
861,3513,JZHAXP0DHMF0,"GoldenVale Bakery Hot Dog Buns","Hot Dog Buns","GoldenVale Bakery",2,"Food and Beverages","Baked Goods","16 ct",5.78,238,1,2019-07-24,NULL
862,9842,NZUV4Q1V3JME,"SunVale Meats Ground Pork","Ground Pork","SunVale Meats",5,"Food and Beverages",Meat,"2 lb",2.01,260,1,2019-07-24,NULL
863,1864,V2S0A5HWDWRP,"ComfortCure Kids Newborn Diapers","Newborn Diapers","ComfortCure Kids",36,"Baby and Childcare","Diapers and Wipes","80 ct",27.02,51,1,2019-07-24,NULL
864,1751,WFFD9NAQAY9L,"EverBloom Foods Watermelon",Watermelon,"EverBloom Foods",4,"Food and Beverages",Produce,ea,3.28,53,1,2019-07-24,NULL
865,1921,X71IHXRGA5DK,"ComfortCure Kids Baby Thermometer","Baby Thermometer","ComfortCure Kids",40,"Baby and Childcare","Health & Wellnes","1 ct",17.48,296,1,2019-07-24,NULL
866,4131,6EOYJZ8I85JJ,"SunVale Home Snack Bags","Snack Bags","SunVale Home",22,"Household Goods and Cleaning Products","Food Storages and Wraps","50 ct",17.06,101,1,2019-07-25,NULL
867,2498,GXAEBE9ACD2Q,"Crescent Grove Nut and Nut Granola","Nut and Nut Granola","Crescent Grove",6,"Food and Beverages","Breakfast and Cereal","12 oz",6.95,62,1,2019-07-25,NULL
868,9367,IPOW5UDYSS7K,"BrightBerry Sliced Rye Bread","Sliced Rye Bread",BrightBerry,2,"Food and Beverages","Baked Goods","16 oz",4.74,57,1,2019-07-25,NULL
869,6623,M1TT6IVEAKG8,"VitaVerde String Cheese","String Cheese",VitaVerde,1,"Food and Beverages",Dairy,"12 ct",4.31,246,1,2019-07-25,NULL
870,4444,R2IUBFCRJTT6,"PureNourish Electrolyte Solution","Electrolyte Solution",PureNourish,35,"Baby and Childcare",Beverages,"33 oz",7.02,223,1,2019-07-25,NULL
871,2912,BYRNJ30VPS6G,"PureFeather Naturals Bird Seed Mix","Bird Seed Mix","PureFeather Naturals",32,"Pet Care Products",Birds,"10 lb",19.68,163,1,2019-07-26,NULL
872,8396,JG6TAHA4SNDA,"NaturaPress Dried Cranberries","Dried Cranberries",NaturaPress,3,"Food and Beverages",Snacks,"18 oz",3.67,38,1,2019-07-26,NULL
873,601,PNN6NRD1ZEO2,"Auralis Smile Mouth Spray","Mouth Spray","Auralis Smile",16,"Personal Care and Beauty","Oral Care","1 oz",10.45,197,1,2019-07-26,NULL
874,7593,QVLC14KIPFSP,"BrightBerry Oranges",Oranges,BrightBerry,4,"Food and Beverages",Produce,"3 lb",8.03,222,1,2019-07-26,NULL
875,7165,ZSOZUY7K7SOG,"Tmart Deli Ham","Deli Ham",Tmart,5,"Food and Beverages",Meat,"16 oz",6.57,64,1,2019-07-26,NULL
876,2956,3WECYEYCJ2X6,"Lunafresh Vanilla Cream Soda","Vanilla Cream Soda",Lunafresh,8,"Food and Beverages",Soda,"16 oz",6.67,164,1,2019-07-27,NULL
877,7911,I7D4674A2W15,"BrightBerry Grapes",Grapes,BrightBerry,4,"Food and Beverages",Produce,"1 lb",3.58,104,1,2019-07-27,NULL
878,8321,JO6RAF9XFX4L,"Crescent Brew Orange Soda","Orange Soda","Crescent Brew",8,"Food and Beverages",Soda,"16 oz",2.91,196,1,2019-07-27,NULL
879,6228,K8MTXTAT1J8Q,"PureHarvest Peanut Butter Crackers","Peanut Butter Crackers",PureHarvest,3,"Food and Beverages",Snacks,"6 ct",8.92,151,1,2019-07-27,NULL
880,3456,T6M7IZ8BPP9S,"LittleBloom Straw Cups","Straw Cups",LittleBloom,37,"Baby and Childcare","Bottles and Cups","12 oz",19.66,78,1,2019-07-27,NULL
881,7430,XFWIALZY0EAW,"Lunafresh Soy Sauce","Soy Sauce",Lunafresh,7,"Food and Beverages",Pantry,"20 oz",3.54,248,1,2019-07-27,NULL
882,3515,CCVADOUKX85N,"PureHarvest Crispy Rice Cereal","Crispy Rice Cereal",PureHarvest,6,"Food and Beverages","Breakfast and Cereal","25 oz",6.36,180,1,2019-07-28,NULL
883,5313,ZDF28SMFKOSR,"EverSip Cream Soda","Cream Soda",EverSip,8,"Food and Beverages",Soda,"12 oz",3.00,277,1,2019-07-28,NULL
884,6278,ZX839XJE7LZD,"GoldenVale Feline Cat Treats","Cat Treats","GoldenVale Feline",31,"Pet Care Products",Cats,"6 oz",9.81,171,1,2019-07-28,NULL
885,1021,43JFXHNR9ZR7,"Crescent Grove Tall Kitchen Bags","Tall Kitchen Bags","Crescent Grove",21,"Household Goods and Cleaning Products","Trash Bags","40 ct",4.46,234,1,2019-07-29,NULL
886,8968,HSYJZHW29SCL,"BrightBerry Oatmeal",Oatmeal,BrightBerry,6,"Food and Beverages","Breakfast and Cereal","16 oz",2.45,132,1,2019-07-29,NULL
887,6886,TX8UIQCYS579,"EverBloom Foods Penne Pasta","Penne Pasta","EverBloom Foods",7,"Food and Beverages",Pantry,"12 oz",6.02,194,1,2019-07-29,NULL
888,3612,YQ18NEMXZGVG,"Tmart Chicken Legs","Chicken Legs",Tmart,5,"Food and Beverages",Meat,"2 lb",8.83,50,1,2019-07-29,NULL
889,9332,Z0IY6RY18RX7,"Lunafresh Avocado Oil","Avocado Oil",Lunafresh,7,"Food and Beverages",Pantry,"1 gal",3.10,31,1,2019-07-29,NULL
890,1363,06ZRMJ6Y09H2,"EverWell Baby Newborn Bottles","Newborn Bottles","EverWell Baby",37,"Baby and Childcare","Bottles and Cups","4 oz",17.01,222,1,2019-07-30,NULL
891,6212,2BEKTEHZ3SUX,"BlueHaven Springs Purified Water","Purified Water","BlueHaven Springs",12,"Food and Beverages",Water,"24 ct",4.77,59,1,2019-07-30,NULL
892,9359,HSGF1TL5QVE4,"Tmart Grapefruit Soda","Grapefruit Soda",Tmart,8,"Food and Beverages",Soda,"16 oz",2.43,23,1,2019-07-30,NULL
893,8990,IM8RMHJQXOFE,"GoldenVale Farms Pork Chops","Pork Chops","GoldenVale Farms",5,"Food and Beverages",Meat,"2 lb",4.24,90,1,2019-07-30,NULL
894,9107,UK3PSZRCV1OQ,"VitaVerde Spinach",Spinach,VitaVerde,4,"Food and Beverages",Produce,"16 oz",7.67,237,1,2019-07-30,NULL
895,9990,0M7158NPNATP,"BrightBerry Cola",Cola,BrightBerry,8,"Food and Beverages",Soda,"2 L",7.01,218,1,2019-07-31,NULL
896,3569,5GD1AOR3SZDL,"BrightNest Bathroom Cleaner","Bathroom Cleaner",BrightNest,18,"Household Goods and Cleaning Products","Cleaning Supplies","19 oz",5.08,73,1,2019-07-31,NULL
897,5327,B43FACZXHU69,"Tmart Detox Tea","Detox Tea",Tmart,11,"Food and Beverages",Tea,"20 ct",2.23,90,1,2019-07-31,NULL
898,1595,DUZMWOC4DZ7S,"ClearBreathe Hydrocortisone Cream","Hydrocortisone Cream",ClearBreathe,29,"Health and Wellness Products","First Aid","1 oz",8.43,55,1,2019-07-31,NULL
899,534,FRLSBPY9Q4BM,"Scentelle Natural Deodorant","Natural Deodorant",Scentelle,17,"Personal Care and Beauty",Deodorant,"3 oz",12.69,21,1,2019-07-31,NULL
900,1034,0UBTJ69TB6E9,"ClearBreathe Allergy Eye Drops","Allergy Eye Drops",ClearBreathe,26,"Health and Wellness Products","Allergy and Sinus","0.33 oz",3.84,162,1,2019-08-01,NULL
901,9243,MTIRY5T4LUH1,"SunVale Juices Cranberry Juice","Cranberry Juice","SunVale Juices",9,"Food and Beverages",Juice,"12 oz",2.63,115,1,2019-08-01,NULL
902,1635,TVMC7RIUJGKZ,"NaturaPress Paws Dry Dog Food","Dry Dog Food","NaturaPress Paws",30,"Pet Care Products",Dogs,"15 lb",27.90,65,1,2019-08-01,NULL
903,8241,3PH6VOY22M5X,"Tmart Sausages",Sausages,Tmart,5,"Food and Beverages",Meat,"12 oz",9.06,195,1,2019-08-02,NULL
904,8406,Q183MGQRJMSZ,"BlueHaven Diet Cola","Diet Cola",BlueHaven,8,"Food and Beverages",Soda,"2 L",7.87,47,1,2019-08-02,NULL
905,8413,SEP5H36KRRFL,"BrightBerry Quinoa",Quinoa,BrightBerry,7,"Food and Beverages",Pantry,"2 lb",6.92,220,1,2019-08-02,NULL
906,4470,2HV10PTD4ADT,"BrightNest Feline Dry Cat Food","Dry Cat Food","BrightNest Feline",31,"Pet Care Products",Cats,"7 lb",29.47,241,1,2019-08-03,NULL
907,8201,FCLKI5J798IN,"VitaVerde Almond Milk","Almond Milk",VitaVerde,1,"Food and Beverages",Dairy,"32 oz",2.13,164,1,2019-08-03,NULL
908,4947,3KLIMS36ZXZ9,"EverClean Compostable Bags","Compostable Bags",EverClean,21,"Household Goods and Cleaning Products","Trash Bags","25 ct",7.79,76,1,2019-08-04,NULL
909,4247,CFY89V2KG3DB,"BrightNest Compostable Bags","Compostable Bags",BrightNest,21,"Household Goods and Cleaning Products","Trash Bags","25 ct",12.27,92,1,2019-08-04,NULL
910,3660,COSRKQV7GSJW,"Auralift Fabric Softener","Fabric Softener",Auralift,19,"Household Goods and Cleaning Products",Laundry,"32 oz",9.76,85,1,2019-08-04,NULL
911,8778,I9AVNMO0M9D6,"Lunafresh T-Bone Steak","T-Bone Steak",Lunafresh,5,"Food and Beverages",Meat,"2.5 lb",6.94,268,1,2019-08-04,NULL
912,8485,XS3C2DHNO64M,"Lunafresh Cream Cheese","Cream Cheese",Lunafresh,1,"Food and Beverages",Dairy,"8 oz",9.05,36,1,2019-08-04,NULL
913,8498,YAFOYD31XK06,"Auralift Large Trash Bags","Large Trash Bags",Auralift,21,"Household Goods and Cleaning Products","Trash Bags","10 ct",4.91,230,1,2019-08-04,NULL
914,256,E700HDM69S8H,"NaturaPress Paws Cat Scratching Post","Cat Scratching Post","NaturaPress Paws",31,"Pet Care Products",Cats,Small,26.88,136,1,2019-08-05,NULL
915,9878,GLKQ0FN9TPHA,"EverSip Peach Soda","Peach Soda",EverSip,8,"Food and Beverages",Soda,"12 oz",3.93,222,1,2019-08-05,NULL
916,7813,R5HAK55J82UU,"PurePeak Coffee Ground Coffee","Ground Coffee","PurePeak Coffee",10,"Food and Beverages",Coffee,"16 oz",3.02,90,1,2019-08-05,NULL
917,5908,XCFZIZLDZ1VW,"Lunafresh Baby Electrolyte Solution","Electrolyte Solution","Lunafresh Baby",35,"Baby and Childcare",Beverages,"33 oz",12.85,135,1,2019-08-05,NULL
918,6163,53YCE5XJLLHH,"BrightNest Wax Melts","Wax Melts",BrightNest,24,"Household Goods and Cleaning Products","Air Fresheners","6 ct",17.83,94,1,2019-08-06,NULL
919,5236,5MO1S5KPQYPN,"Lunafresh Sour Cream","Sour Cream",Lunafresh,1,"Food and Beverages",Dairy,"16 oz",1.76,69,1,2019-08-06,NULL
920,2268,AKMRYFFWJJ3Z,"BrightNest Baby Baby Lotion","Baby Lotion","BrightNest Baby",39,"Baby and Childcare","Bathing and Skin Care","6 oz",9.55,223,1,2019-08-06,NULL
921,7328,FJQ87FXIPYFQ,"Tmart Plain Bagels","Plain Bagels",Tmart,2,"Food and Beverages","Baked Goods","6 ct",8.82,240,1,2019-08-06,NULL
922,328,AIZ9J3EW5EQS,"ComfortCure Headache Relief Caplets","Headache Relief Caplets",ComfortCure,28,"Health and Wellness Products","Pain Relief","50 ct",7.97,136,1,2019-08-07,NULL
923,3665,CN5S1QD0PP9C,"Auralift Party Cups","Party Cups",Auralift,23,"Household Goods and Cleaning Products","Disposable Tableware","40 ct",13.93,171,1,2019-08-07,NULL
924,2167,PKZ5MK99GO7S,"Auralift Paper Cups","Paper Cups",Auralift,20,"Household Goods and Cleaning Products","Paper Products","25 ct",5.12,244,1,2019-08-07,NULL
925,5253,R5QKHAC21THY,"VitaVerde Infant Baby Wash","Baby Wash","VitaVerde Infant",39,"Baby and Childcare","Bathing and Skin Care","15 oz",16.52,91,1,2019-08-07,NULL
926,9418,W88FX8MA6N79,"EverBloom Foods Cream Cheese","Cream Cheese","EverBloom Foods",1,"Food and Beverages",Dairy,"8 oz",2.41,137,1,2019-08-07,NULL
927,5073,X0FIQMW78H4E,"NaturaPress Beef Broth","Beef Broth",NaturaPress,7,"Food and Beverages",Pantry,"14 oz",6.30,264,1,2019-08-07,NULL
928,6750,YLXVDA609NY5,"BlueHaven Springs Mineral Water","Mineral Water","BlueHaven Springs",12,"Food and Beverages",Water,"1 L",6.98,150,1,2019-08-07,NULL
929,2297,7LPVP91FJO46,"Arvella Essence Sunscreen",Sunscreen,"Arvella Essence",15,"Personal Care and Beauty","Skin Care","8 oz",11.73,147,1,2019-08-08,NULL
930,8178,JHBJL94FLY8T,"PureHarvest Olive Oil","Olive Oil",PureHarvest,7,"Food and Beverages",Pantry,"48 oz",7.81,40,1,2019-08-08,NULL
931,9334,M8RRNM0DUVSB,"Crescent Grove Sourdough Bread","Sourdough Bread","Crescent Grove",2,"Food and Beverages","Baked Goods","16 oz",4.70,101,1,2019-08-08,NULL
932,7702,RODHLIKX8JLL,"Tmart Lime Soda","Lime Soda",Tmart,8,"Food and Beverages",Soda,"16 oz",9.33,109,1,2019-08-08,NULL
933,9525,ZEVTEUT6A774,"Crescent Grove Skim Milk","Skim Milk","Crescent Grove",1,"Food and Beverages",Dairy,"32 oz",7.23,176,1,2019-08-08,NULL
934,7129,1MQ0389RU4RZ,"Tmart Vanilla Yogurt","Vanilla Yogurt",Tmart,1,"Food and Beverages",Dairy,"32 oz",2.52,283,1,2019-08-09,NULL
935,1232,ARWVFM74GE1G,"NaturaPress Napkins",Napkins,NaturaPress,20,"Household Goods and Cleaning Products","Paper Products","250 ct",9.82,285,1,2019-08-09,NULL
936,5631,KNO7BEVMN523,"NaturaPress Tots Training Pants","Training Pants","NaturaPress Tots",36,"Baby and Childcare","Diapers and Wipes","40 ct",18.34,259,1,2019-08-09,NULL
937,1574,VTZLR6FK06X9,"Auralift Baby Nasal Aspirator","Nasal Aspirator","Auralift Baby",40,"Baby and Childcare","Health & Wellnes","1 ct",10.09,291,1,2019-08-09,NULL
938,4779,ZQP244ONYPDC,"Auralift Paper Towels","Paper Towels",Auralift,20,"Household Goods and Cleaning Products","Paper Products","12 roll",8.46,77,1,2019-08-09,NULL
939,7726,KZBXPENL1F34,"LittleBloom Board Books","Board Books",LittleBloom,38,"Baby and Childcare",Toys,"3 ct",14.13,128,1,2019-08-10,NULL
940,1842,2U8ZT7Z9XAZ7,"Purevia Purified Water","Purified Water",Purevia,12,"Food and Beverages",Water,"24 ct",5.82,67,1,2019-08-11,NULL
941,6924,G08ATA7UTWD3,"Lunafresh Naan Bread","Naan Bread",Lunafresh,2,"Food and Beverages","Baked Goods","8 ct",7.07,68,1,2019-08-11,NULL
942,6773,SD2HIRIP10JG,"VitaVerde Naproxen Caplets","Naproxen Caplets",VitaVerde,28,"Health and Wellness Products","Pain Relief","20 ct",7.60,129,1,2019-08-11,NULL
943,561,UZQGGMJ112Z8,"PureFin Naturals Aquarium Heater","Aquarium Heater","PureFin Naturals",33,"Pet Care Products",Fish,50W,9.86,142,1,2019-08-11,NULL
944,2351,5KFQDY7DIIPD,"GoldenVale Infant Bath Toys","Bath Toys","GoldenVale Infant",38,"Baby and Childcare",Toys,"5 ct",20.42,257,1,2019-08-12,NULL
945,8879,S6BCSH51CCJ9,"Crescent Brew Root Beer","Root Beer","Crescent Brew",8,"Food and Beverages",Soda,"12 oz",3.05,80,1,2019-08-12,NULL
946,5935,4U4ZEWZUPG1O,"Solivana Body Wash","Body Wash",Solivana,14,"Personal Care and Beauty","Bath and Body","24 oz",5.62,209,1,2019-08-13,NULL
947,1981,ITHS4FHY930D,"Silvane Organics Leave-In Conditioner","Leave-In Conditioner","Silvane Organics",13,"Personal Care and Beauty","Hair Care","12 oz",8.60,62,1,2019-08-13,NULL
948,3510,J60N0B1VMJLG,"GoldenVale Health Herbal Supplement","Herbal Supplement","GoldenVale Health",25,"Health and Wellness Products","Vitamins and Supplements","60 ct",13.19,66,1,2019-08-13,NULL
949,8875,MLZE21F0CX5K,"PureHarvest Croissants",Croissants,PureHarvest,2,"Food and Beverages","Baked Goods","4 ct",3.73,116,1,2019-08-13,NULL
950,4224,9A1DWFBAW8PT,"PureNourish Size 1 Diapers","Size 1 Diapers",PureNourish,36,"Baby and Childcare","Diapers and Wipes","100 ct",13.01,78,1,2019-08-14,NULL
951,3269,EHAUL1O0XUQT,"Crescent Bloom Hand Sanitizer","Hand Sanitizer","Crescent Bloom",14,"Personal Care and Beauty","Bath and Body","8 oz",10.63,89,1,2019-08-14,NULL
952,6751,GMR6A4VJ1SI4,"Tmart Lavendar Plug-In Refill","Lavendar Plug-In Refill",Tmart,24,"Household Goods and Cleaning Products","Air Fresheners","4 ct",13.20,72,1,2019-08-14,NULL
953,7033,J0N7IP2NPVJ7,"PureLuxe Home Facial Tissues","Facial Tissues","PureLuxe Home",20,"Household Goods and Cleaning Products","Paper Products","6 ct",12.93,111,1,2019-08-14,NULL
954,8718,KCXSR9W2L7TH,"SunVale Kitchen Donuts",Donuts,"SunVale Kitchen",2,"Food and Beverages","Baked Goods","12 ct",7.98,169,1,2019-08-14,NULL
955,528,OY24NNLVFSIU,"LittleBloom Swim Diapers","Swim Diapers",LittleBloom,36,"Baby and Childcare","Diapers and Wipes","20 ct",19.19,210,1,2019-08-14,NULL
956,8861,PAFPF7VTSRSD,"Aurora Fields Mozzarella Cheese","Mozzarella Cheese","Aurora Fields",1,"Food and Beverages",Dairy,"8 oz",2.96,71,1,2019-08-14,NULL
957,7849,UJ3PWG5RZU5Z,"Crescent Grove Pasta Sauce","Pasta Sauce","Crescent Grove",7,"Food and Beverages",Pantry,"16 oz",9.81,195,1,2019-08-14,NULL
